rt_select,condition,dur_decks,total,frames_before_decks,no,t_select,loss,onset_win,frames_after_decks,deck_select,onset_decks,offset_win,win,offset_decks,dur_win,init_mark,t_moves,n_moves,ID,dur_measured_decks,session,exp_type
1.2078222000127425,iowa_exp,600,-400,72,12,49.31562960000883,0,49.715511900009005,48,2,48.10780739999609,,100,,240,2,"[48.465225000007194, 48.70696280000266, 49.01548760000151]",3,,,1,"['fMRI', 'EEG', 'MEG']"
0.824293999990914,iowa_exp,600,-300,72,13,53.15041529999871,0,53.55034260000684,48,2,52.3261213000078,,100,,240,3,"[52.550170999995316, 52.791973700004746]",2,,,1,"['fMRI', 'EEG', 'MEG']"
0.7091299000021536,iowa_exp,600,-200,72,14,56.89508650000789,0,57.29346749999968,48,2,56.18595660000574,,100,,240,0,[56.460104099998716],1,,,1,"['fMRI', 'EEG', 'MEG']"
0.5082841999974335,iowa_exp,600,-100,72,15,60.47076939999533,0,60.87815469999623,48,2,59.9624851999979,,100,,240,1,[],0,,,1,"['fMRI', 'EEG', 'MEG']"
0.8741915999999037,iowa_exp,600,0,72,16,64.3797343000042,0,64.77967519999947,48,2,63.5055427000043,,100,,240,3,"[63.85458890000882, 64.10465730000578]",2,,,1,"['fMRI', 'EEG', 'MEG']"
1.0576842000009492,iowa_exp,600,-200,72,17,68.48136299999896,-250,68.88129810000828,48,4,67.42367879999802,,50,,240,2,[68.01599280000664],1,,,1,"['fMRI', 'EEG', 'MEG']"
1.2661891999887303,iowa_exp,600,-100,72,18,72.80813469999703,0,73.2079628000065,48,2,71.5419455000083,,100,,240,1,[],0,,,1,"['fMRI', 'EEG', 'MEG']"
1.2742318999953568,iowa_exp,600,-1250,72,19,77.1680381000042,-1250,77.56803280000167,48,2,75.89380620000884,,100,,240,3,"[76.25199390000489, 76.87634960000287]",2,,,1,"['fMRI', 'EEG', 'MEG']"
1.1159799000015482,iowa_exp,600,-1200,72,20,81.86992640000244,0,82.26986129999568,48,4,80.7539465000009,,50,,240,1,"[80.91157969999767, 81.53650180000113]",2,,,1,"['fMRI', 'EEG', 'MEG']"
0.9750142999982927,iowa_exp,600,-1150,72,21,85.93902679999883,0,86.34647509999922,48,3,84.96401250000054,,50,,240,2,[],0,,,1,"['fMRI', 'EEG', 'MEG']"
1.007733599995845,iowa_exp,600,-1300,72,22,90.14831750000303,-250,90.54809720000776,48,1,89.14058390000719,,100,,240,2,"[89.45622500000172, 89.78967159999593]",2,,,1,"['fMRI', 'EEG', 'MEG']"
0.8492029000044568,iowa_exp,600,-1300,72,23,94.22474330000114,-50,94.62468619999709,48,3,93.37554039999668,,50,,240,0,"[93.58286660000158, 93.88339090000954]",2,,,1,"['fMRI', 'EEG', 'MEG']"
0.8576176999922609,iowa_exp,600,-1200,72,24,98.18460459999915,0,98.58455970000068,48,2,97.32698690000689,,100,,240,0,[97.67604020000726],1,,,1,"['fMRI', 'EEG', 'MEG']"
1.241058300001896,iowa_exp,600,-1100,72,25,102.48628009999811,0,102.88626539999677,48,2,101.24522179999622,,100,,240,2,"[101.64430159999756, 101.90313259999675, 102.21148189999803]",3,,,1,"['fMRI', 'EEG', 'MEG']"
0.8659138999937568,iowa_exp,600,-1000,72,26,106.43784990000131,0,106.8377851999976,48,2,105.57193600000755,,100,,240,3,"[105.86259730000165, 106.11303020000923]",2,,,1,"['fMRI', 'EEG', 'MEG']"
0.6158480999874882,iowa_exp,600,-900,72,27,110.24769289999676,0,110.64758370000345,48,2,109.63184480000928,,100,,240,0,[109.91415270000289],1,,,1,"['fMRI', 'EEG', 'MEG']"
0.49198139998770785,iowa_exp,600,-800,72,28,113.79201269999612,0,114.1906364000024,48,2,113.30003130000841,,100,,240,0,[113.54063750000205],1,,,1,"['fMRI', 'EEG', 'MEG']"
1.541165499991621,iowa_exp,600,-700,72,29,118.392525999996,0,118.79242060000252,48,2,116.85136050000438,,100,,240,1,"[117.10072879999643, 117.46715620000032, 117.69227719999617, 118.05901799999992]",4,,,1,"['fMRI', 'EEG', 'MEG']"
0.49954480001179036,iowa_exp,600,-600,72,30,121.944338900008,0,122.34382039999764,48,2,121.44479409999622,,100,,240,1,[],0,,,1,"['fMRI', 'EEG', 'MEG']"
0.6825511999923037,iowa_exp,600,-500,72,31,125.68702399999893,0,126.0870059000008,48,2,125.00447280000662,,100,,240,0,[125.41190110000025],1,,,1,"['fMRI', 'EEG', 'MEG']"
0.824132700014161,iowa_exp,600,-1650,72,32,129.58848430000944,-1250,129.98846279999998,48,2,128.76435159999528,,100,,240,3,"[129.04789380000148, 129.3467937999958]",2,,,1,"['fMRI', 'EEG', 'MEG']"
1.4002552000019932,iowa_exp,600,-1550,72,33,134.69970029999968,0,135.10713180000312,48,2,133.29944509999768,,100,,240,2,"[133.78176789999998, 134.05693079999764, 134.34879329999967]",3,,,1,"['fMRI', 'EEG', 'MEG']"
0.9324961999955121,iowa_exp,600,-1450,72,34,138.76714029999857,0,139.1670493999991,48,2,137.83464410000306,,100,,240,2,"[138.05023750000692, 138.26790980000806, 138.5087302000029]",3,,,1,"['fMRI', 'EEG', 'MEG']"
0.5907502000045497,iowa_exp,600,-1350,72,35,142.54362710000714,0,142.94353659999615,48,2,141.9528769000026,,100,,240,1,[],0,,,1,"['fMRI', 'EEG', 'MEG']"
1.0743348999967566,iowa_exp,600,-1250,72,36,146.77028460000292,0,147.17018400000234,48,2,145.69594970000617,,100,,240,2,"[145.98722029999772, 146.19541919999756, 146.5035080999951]",3,,,1,"['fMRI', 'EEG', 'MEG']"
1.566243699999177,iowa_exp,600,-1150,72,37,151.48877070000162,0,151.88868139999977,48,2,149.92252700000245,,100,,240,1,"[150.17161269999633, 150.6967297000083, 150.9474496000039, 151.18923390000418]",4,,,1,"['fMRI', 'EEG', 'MEG']"
0.7992314000002807,iowa_exp,600,-1050,72,38,155.4485846000025,0,155.84856860000582,48,2,154.64935320000222,,100,,240,2,"[154.45674059999874, 154.90680240000074, 155.14854670000204]",3,,,1,"['fMRI', 'EEG', 'MEG']"
1.2993979000020772,iowa_exp,600,-950,72,39,159.81698329999927,0,160.21695600000385,48,2,158.5175853999972,,100,,240,2,"[159.01666049999767, 159.24200060000294, 159.54184220000752]",3,,,1,"['fMRI', 'EEG', 'MEG']"
0.5328409999929136,iowa_exp,600,-850,72,40,163.36038549999648,0,163.75993790000211,48,2,162.82754450000357,,100,,240,0,[162.75989230000414],1,,,1,"['fMRI', 'EEG', 'MEG']"
