onset_decks,condition,t_select,frames_before_decks,dur_win,ID,deck_select,total,t_moves,dur_decks,onset_win,win,exp_type,rt_select,dur_measured_decks,init_mark,frames_after_decks,no,offset_decks,n_moves,offset_win,loss,session
45.98971120000351,iowa_exp,47.089862699998775,48,240,,4,150,"[46.38051149999956, 46.780455000000075]",600,47.69725899999321,50,"['fMRI', 'EEG', 'MEG']",1.1001514999952633,,1,72,11,,2,,0,1
50.10784129999229,iowa_exp,51.4406358999986,48,240,,4,200,"[50.59027040000365, 51.03218419999757]",600,52.04067249999207,50,"['fMRI', 'EEG', 'MEG']",1.3327946000063093,,1,72,12,,2,,0,1
54.45958450000035,iowa_exp,55.89240680000512,48,240,,4,250,"[55.05040789999475, 55.509106900004554]",600,56.49238989999867,50,"['fMRI', 'EEG', 'MEG']",1.4328223000047728,,1,72,13,,2,,0,1
58.919679800004815,iowa_exp,60.735935699995025,48,240,,4,50,"[59.57734370000253, 60.09394809999503, 60.48583679999865]",600,61.335943099998985,50,"['fMRI', 'EEG', 'MEG']",1.8162558999902103,,0,72,14,,3,,-250,1
63.78825389999838,iowa_exp,64.87918020000507,48,240,,1,-100,[],600,65.47923179999634,100,"['fMRI', 'EEG', 'MEG']",1.0909263000066858,,0,72,15,,0,,-250,1
67.9483343000029,iowa_exp,69.75662949999969,48,240,,4,-50,"[68.30556549999164, 69.01422670000466]",600,70.35615099999995,50,"['fMRI', 'EEG', 'MEG']",1.8082951999967918,,1,72,16,,2,,0,1
72.78337740000279,iowa_exp,74.71772990000318,48,240,,2,50,"[73.48253009999462, 73.90777689999959, 74.3913787999918]",600,75.32476020000468,100,"['fMRI', 'EEG', 'MEG']",1.9343525000003865,,2,72,17,,3,,0,1
77.74371599999722,iowa_exp,78.64298740000231,48,240,,4,100,[78.21770280000055],600,79.24295309999434,50,"['fMRI', 'EEG', 'MEG']",0.899271400005091,,2,72,18,,1,,0,1
81.66189020000456,iowa_exp,82.71951599999738,48,240,,4,150,[],600,83.31952009999077,50,"['fMRI', 'EEG', 'MEG']",1.0576257999928202,,3,72,19,,0,,0,1
85.73016419999476,iowa_exp,86.3961169999966,48,240,,4,200,[],600,86.9959436999925,50,"['fMRI', 'EEG', 'MEG']",0.6659528000018327,,3,72,20,,0,,0,1
89.42339680000441,iowa_exp,90.01481819999753,48,240,,4,250,[],600,90.62238099999377,50,"['fMRI', 'EEG', 'MEG']",0.5914213999931235,,3,72,21,,0,,0,1
93.0329400000046,iowa_exp,93.54044339999382,48,240,,4,300,[],600,94.14043739999761,50,"['fMRI', 'EEG', 'MEG']",0.5075033999892185,,3,72,22,,0,,0,1
96.59261239999614,iowa_exp,97.77535060000082,48,240,,4,350,[97.35859879999771],600,98.37538250000216,50,"['fMRI', 'EEG', 'MEG']",1.1827382000046782,,2,72,23,,1,,0,1
100.77760309999576,iowa_exp,102.26871770000434,48,240,,4,400,"[101.36087750000297, 101.87697929999558]",600,102.86882439999317,50,"['fMRI', 'EEG', 'MEG']",1.4911146000085864,,1,72,24,,2,,0,1
105.27937190000375,iowa_exp,106.10357710000244,48,240,,4,450,[],600,106.70363020000514,50,"['fMRI', 'EEG', 'MEG']",0.824205199998687,,3,72,25,,0,,0,1
109.14752660000522,iowa_exp,110.18853479999234,48,240,,4,500,[109.78131799999392],600,110.78856529999757,50,"['fMRI', 'EEG', 'MEG']",1.0410081999871181,,2,72,26,,1,,0,1
113.19912940000359,iowa_exp,114.865521300002,48,240,,4,550,"[113.70660879999923, 114.18181799999729, 114.57363859999168]",600,115.46535759999824,50,"['fMRI', 'EEG', 'MEG']",1.6663918999984162,,0,72,27,,3,,0,1
117.9175940999994,iowa_exp,119.43379650000134,48,240,,4,350,"[118.26675969999633, 118.74190189999354, 119.1009092000022]",600,120.03383709999616,50,"['fMRI', 'EEG', 'MEG']",1.51620240000193,,0,72,28,,3,,-250,1
122.47777129999304,iowa_exp,124.21157400000084,48,240,,4,400,"[122.8684554999927, 123.21899639999901, 123.86060220000218]",600,124.81903099999181,50,"['fMRI', 'EEG', 'MEG']",1.7338027000078,,0,72,29,,3,,0,1
127.22959679999622,iowa_exp,129.20427299999574,48,240,,4,450,"[127.72878279999713, 128.22053059999598, 128.64578510000138]",600,129.8043275999953,50,"['fMRI', 'EEG', 'MEG']",1.9746761999995215,,0,72,30,,3,,0,1
132.22329069999978,iowa_exp,133.9561662000051,48,240,,4,500,[133.439314999996],600,134.55619220000517,50,"['fMRI', 'EEG', 'MEG']",1.7328755000053206,,2,72,31,,1,,0,1
136.97516149999865,iowa_exp,138.13285120000364,48,240,,4,550,[137.5910770000046],600,138.73278910000226,50,"['fMRI', 'EEG', 'MEG']",1.157689700004994,,2,72,32,,1,,0,1
141.1600466999953,iowa_exp,142.42670440000074,48,240,,4,600,"[141.54248550000193, 142.05177879999974]",600,143.0261601999955,50,"['fMRI', 'EEG', 'MEG']",1.266657700005453,,1,72,33,,2,,0,1
145.46166899999662,iowa_exp,147.07007129999693,48,240,,4,650,"[145.76075079999282, 146.23592239999562, 146.66116219999094]",600,147.66961620000075,50,"['fMRI', 'EEG', 'MEG']",1.6084023000003072,,0,72,34,,3,,0,1
150.10517439999967,iowa_exp,150.78808679999202,48,240,,4,700,"[150.0458915999916, 150.44672769999306]",600,151.38773600000422,50,"['fMRI', 'EEG', 'MEG']",0.6829123999923468,,1,72,35,,2,,0,1
153.84002269999473,iowa_exp,155.5896342999913,48,240,,4,750,"[154.28156839999428, 154.7226287999947, 155.18115069999476]",600,156.18962770000508,50,"['fMRI', 'EEG', 'MEG']",1.7496115999965696,,0,72,36,,3,,0,1
158.666916400005,iowa_exp,160.78336970000237,48,240,,4,800,"[159.29101159999846, 159.85070870000345, 160.31649270000344]",600,161.38325769999938,50,"['fMRI', 'EEG', 'MEG']",2.1164532999973744,,0,72,37,,3,,0,1
163.8689350999921,iowa_exp,164.59314499999164,48,240,,4,600,[],600,165.19312039999932,50,"['fMRI', 'EEG', 'MEG']",0.7242098999995505,,3,72,38,,0,,-250,1
167.69550119999622,iowa_exp,168.7034413999936,48,240,,4,650,[168.18621149999672],600,169.30306019999261,50,"['fMRI', 'EEG', 'MEG']",1.0079401999973925,,2,72,39,,1,,0,1
171.7469526999921,iowa_exp,172.97133810000378,48,240,,4,700,"[172.02120750000176, 172.5135819999996]",600,173.5713745999965,50,"['fMRI', 'EEG', 'MEG']",1.2243854000116698,,1,72,40,,2,,0,1
