"gain" "loss" "deck" "trial" "subjID"
50 0 4 56 235
50 0 4 57 235
50 0 4 58 235
50 0 4 59 235
50 0 4 60 235
50 0 4 61 235
50 -50 3 62 235
50 -50 3 63 235
50 0 3 64 235
50 0 3 65 235
50 0 3 66 235
50 0 3 67 235
50 -50 3 68 235
50 0 3 69 235
50 -50 3 70 235
50 -50 3 71 235
50 0 4 72 235
50 0 3 73 235
50 -50 3 74 235
50 0 4 75 235
50 -250 4 76 235
50 0 3 77 235
50 -50 3 78 235
50 0 3 79 235
50 0 3 80 235
50 -50 3 81 235
50 -50 3 82 235
50 -50 3 83 235
50 -50 3 84 235
50 0 4 85 235
50 0 4 86 235
50 0 4 87 235
100 0 2 88 235
100 0 2 89 235
100 0 2 90 235
100 0 2 91 235
100 0 1 92 235
100 0 1 93 235
100 0 1 94 235
100 -200 1 95 235
100 0 2 96 235
100 0 2 97 235
100 0 2 98 235
50 0 4 99 235
50 0 4 100 235
100 0 1 1 236
100 0 2 2 236
50 -50 3 3 236
50 0 4 4 236
100 -300 1 5 236
100 0 2 6 236
100 0 2 7 236
50 0 4 8 236
100 0 2 9 236
100 0 2 10 236
100 0 2 11 236
100 -1250 2 12 236
100 0 1 13 236
100 -150 1 14 236
50 0 3 15 236
100 0 2 16 236
100 0 2 17 236
50 0 4 18 236
100 0 2 19 236
50 0 4 20 236
100 0 2 21 236
50 0 3 22 236
100 0 1 23 236
100 0 2 24 236
100 0 1 25 236
100 0 2 26 236
100 0 2 27 236
100 -200 1 28 236
100 0 2 29 236
50 -250 4 30 236
100 -1250 2 31 236
100 0 2 32 236
100 0 2 33 236
100 0 2 34 236
100 0 2 35 236
100 -350 1 36 236
100 -1250 2 37 236
100 0 2 38 236
100 0 2 39 236
100 0 2 40 236
100 0 2 41 236
50 0 4 42 236
50 0 4 43 236
50 0 4 44 236
50 0 4 45 236
50 0 4 46 236
50 -250 4 47 236
50 0 4 48 236
50 0 3 49 236
100 0 2 50 236
100 0 2 51 236
50 0 4 52 236
100 0 2 53 236
50 0 4 54 236
100 0 2 55 236
50 0 4 56 236
100 0 2 57 236
50 -50 3 58 236
100 0 1 59 236
100 0 2 60 236
50 0 4 61 236
100 -250 1 62 236
100 0 2 63 236
100 0 2 64 236
50 0 4 65 236
50 0 3 66 236
50 -50 3 67 236
50 -50 3 68 236
50 -50 3 69 236
50 0 4 70 236
100 0 1 71 236
50 0 4 72 236
100 0 1 73 236
50 0 4 74 236
50 0 4 75 236
100 -1250 2 76 236
50 0 4 77 236
100 0 2 78 236
100 0 2 79 236
100 0 2 80 236
100 0 2 81 236
50 0 4 82 236
100 -250 1 83 236
100 -150 1 84 236
50 0 3 85 236
100 0 2 86 236
50 0 4 87 236
50 0 3 88 236
100 0 2 89 236
100 0 2 90 236
50 0 4 91 236
50 0 4 92 236
50 0 4 93 236
50 0 4 94 236
50 -250 4 95 236
50 0 4 96 236
50 -250 4 97 236
50 0 4 98 236
100 0 2 99 236
50 -50 3 100 236
100 0 2 1 237
50 0 4 2 237
100 -200 1 3 237
50 0 3 4 237
100 0 2 5 237
100 0 2 6 237
100 0 2 7 237
100 0 2 8 237
100 0 2 9 237
100 0 2 10 237
50 0 4 11 237
100 0 2 12 237
100 0 2 13 237
100 -1250 2 14 237
100 -300 1 15 237
50 -50 3 16 237
50 0 4 17 237
100 0 2 18 237
100 0 2 19 237
100 0 2 20 237
100 0 2 21 237
50 0 4 22 237
100 0 2 23 237
100 0 2 24 237
100 0 2 25 237
50 0 4 26 237
50 -250 4 27 237
100 0 2 28 237
100 0 2 29 237
100 -1250 2 30 237
100 0 2 31 237
100 0 2 32 237
100 0 2 33 237
100 0 2 34 237
100 0 2 35 237
100 0 2 36 237
100 -1250 2 37 237
100 0 2 38 237
100 0 2 39 237
100 0 2 40 237
100 0 2 41 237
100 0 2 42 237
50 0 4 43 237
50 0 4 44 237
50 0 4 45 237
50 0 4 46 237
50 0 4 47 237
50 0 4 48 237
50 0 3 49 237
50 0 3 50 237
50 -50 3 51 237
50 0 3 52 237
50 -50 3 53 237
50 0 3 54 237
50 -50 3 55 237
50 -50 3 56 237
50 -50 3 57 237
50 0 3 58 237
50 0 3 59 237
50 0 3 60 237
50 0 3 61 237
50 -50 3 62 237
50 -50 3 63 237
50 -50 3 64 237
50 -50 3 65 237
50 0 3 66 237
50 0 3 67 237
50 -50 3 68 237
50 0 3 69 237
50 -50 3 70 237
50 -50 3 71 237
50 -50 3 72 237
50 0 3 73 237
50 0 3 74 237
50 -50 3 75 237
50 0 3 76 237
50 0 3 77 237
50 -50 3 78 237
50 0 3 79 237
50 -50 3 80 237
50 -50 3 81 237
50 0 3 82 237
50 -50 3 83 237
50 -50 3 84 237
50 0 3 85 237
50 0 3 86 237
50 0 3 87 237
50 0 4 88 237
50 0 4 89 237
50 0 4 90 237
50 -50 3 91 237
50 0 4 92 237
50 0 3 93 237
50 0 3 94 237
50 -50 3 95 237
50 0 3 96 237
50 -50 3 97 237
50 -50 3 98 237
50 -50 3 99 237
50 0 3 100 237
100 0 1 1 238
100 0 2 2 238
100 0 2 3 238
50 -50 3 4 238
50 0 4 5 238
100 0 1 6 238
100 0 2 7 238
50 0 4 8 238
100 -150 1 9 238
100 0 2 10 238
50 0 4 11 238
100 0 2 12 238
50 0 4 13 238
100 0 2 14 238
100 -1250 2 15 238
100 -200 1 16 238
50 0 4 17 238
50 -250 4 18 238
50 0 3 19 238
100 0 2 20 238
100 0 2 21 238
50 0 4 22 238
50 -50 3 23 238
100 0 2 24 238
100 0 2 25 238
50 0 4 26 238
100 -1250 2 27 238
50 0 4 28 238
50 -50 3 29 238
100 -300 1 30 238
100 0 2 31 238
100 0 2 32 238
50 0 4 33 238
100 0 2 34 238
100 0 2 35 238
50 0 4 36 238
100 0 2 37 238
50 0 4 38 238
100 0 2 39 238
50 -250 4 40 238
100 0 2 41 238
50 0 4 42 238
100 0 2 43 238
50 0 4 44 238
50 0 3 45 238
100 -1250 2 46 238
50 0 3 47 238
50 -50 3 48 238
50 0 4 49 238
50 -50 3 50 238
100 0 2 51 238
100 0 2 52 238
100 0 2 53 238
50 0 4 54 238
100 0 1 55 238
100 0 2 56 238
50 0 4 57 238
100 0 2 58 238
50 0 4 59 238
100 0 2 60 238
100 0 2 61 238
50 0 4 62 238
50 0 4 63 238
100 0 2 64 238
100 0 2 65 238
50 0 4 66 238
50 0 4 67 238
100 0 2 68 238
50 -250 4 69 238
50 0 3 70 238
50 0 3 71 238
100 0 1 72 238
100 0 2 73 238
50 0 4 74 238
100 0 2 75 238
50 0 4 76 238
100 0 2 77 238
50 0 3 78 238
100 0 2 79 238
50 0 4 80 238
50 0 3 81 238
100 0 2 82 238
100 0 2 83 238
50 0 3 84 238
50 0 4 85 238
50 0 4 86 238
100 -1250 2 87 238
50 0 3 88 238
50 0 4 89 238
100 0 2 90 238
100 0 2 91 238
50 -50 3 92 238
50 0 4 93 238
50 0 4 94 238
100 0 2 95 238
100 0 2 96 238
50 -50 3 97 238
50 0 4 98 238
50 0 4 99 238
100 0 2 100 238
50 0 3 1 239
50 0 4 2 239
100 -150 1 3 239
100 0 2 4 239
100 0 2 5 239
100 0 2 6 239
100 0 2 7 239
50 -50 3 8 239
100 0 2 9 239
100 0 2 10 239
100 0 2 11 239
50 0 4 12 239
100 0 2 13 239
100 -1250 2 14 239
100 0 2 15 239
100 0 2 16 239
100 -200 1 17 239
100 0 1 18 239
100 0 1 19 239
100 0 1 20 239
50 -50 3 21 239
50 -50 3 22 239
100 0 2 23 239
100 -300 1 24 239
100 0 2 25 239
100 0 2 26 239
50 0 4 27 239
100 0 1 28 239
100 0 1 29 239
100 -250 1 30 239
100 -350 1 31 239
50 0 3 32 239
50 0 3 33 239
100 0 2 34 239
50 0 4 35 239
100 -350 1 36 239
100 0 2 37 239
100 0 2 38 239
50 -50 3 39 239
50 0 4 40 239
50 0 4 41 239
50 0 4 42 239
50 0 4 43 239
50 -250 4 44 239
100 0 2 45 239
100 0 1 46 239
100 -300 1 47 239
100 0 1 48 239
50 -50 3 49 239
100 0 2 50 239
100 0 1 51 239
100 -1250 2 52 239
100 -150 1 53 239
100 -200 1 54 239
100 0 2 55 239
100 0 2 56 239
100 0 2 57 239
100 0 2 58 239
100 0 2 59 239
100 0 2 60 239
100 0 2 61 239
50 0 4 62 239
50 0 4 63 239
50 0 4 64 239
50 0 4 65 239
100 0 1 66 239
100 0 1 67 239
100 -250 1 68 239
100 -1250 2 69 239
100 0 2 70 239
100 0 2 71 239
100 0 2 72 239
100 -1250 2 73 239
100 0 2 74 239
100 0 2 75 239
100 0 2 76 239
50 0 3 77 239
50 0 4 78 239
50 0 3 79 239
50 -50 3 80 239
50 0 4 81 239
50 0 4 82 239
50 0 4 83 239
50 0 4 84 239
100 -200 1 85 239
100 0 2 86 239
50 -250 4 87 239
50 0 4 88 239
100 0 2 89 239
50 0 4 90 239
50 0 4 91 239
50 0 4 92 239
100 0 2 93 239
100 -350 1 94 239
100 0 2 95 239
50 0 4 96 239
50 -50 3 97 239
50 0 4 98 239
50 -250 4 99 239
100 0 2 100 239
100 -250 1 1 240
100 -1250 2 2 240
50 -50 3 3 240
50 0 4 4 240
100 -200 1 5 240
100 0 2 6 240
50 0 3 7 240
50 0 4 8 240
50 0 4 9 240
50 0 4 10 240
50 0 4 11 240
50 -50 3 12 240
50 0 4 13 240
50 -250 4 14 240
50 0 4 15 240
50 0 4 16 240
50 0 4 17 240
50 -50 3 18 240
100 0 2 19 240
100 0 2 20 240
100 0 2 21 240
100 0 2 22 240
100 0 1 23 240
100 0 1 24 240
100 -350 1 25 240
50 0 4 26 240
50 0 4 27 240
50 -250 4 28 240
50 0 4 29 240
100 0 2 30 240
100 0 2 31 240
100 0 2 32 240
100 0 2 33 240
100 -150 1 34 240
100 0 2 35 240
100 -1250 2 36 240
100 0 2 37 240
100 0 2 38 240
100 0 2 39 240
100 0 2 40 240
100 0 2 41 240
100 0 2 42 240
100 0 2 43 240
100 0 2 44 240
50 0 3 45 240
50 0 4 46 240
50 0 4 47 240
50 0 4 48 240
50 0 3 49 240
50 0 4 50 240
50 0 4 51 240
50 0 3 52 240
50 0 4 53 240
50 0 4 54 240
50 0 4 55 240
50 0 4 56 240
50 0 4 57 240
50 -250 4 58 240
50 0 4 59 240
50 0 4 60 240
50 0 4 61 240
50 0 4 62 240
50 0 4 63 240
50 -50 3 64 240
50 0 4 65 240
50 0 4 66 240
50 0 4 67 240
50 0 4 68 240
50 0 4 69 240
50 0 4 70 240
50 0 4 71 240
50 -250 4 72 240
50 0 4 73 240
50 0 4 74 240
50 -250 4 75 240
50 0 4 76 240
50 0 4 77 240
50 0 4 78 240
50 0 4 79 240
50 0 4 80 240
50 0 4 81 240
50 0 4 82 240
50 0 4 83 240
50 0 4 84 240
50 0 4 85 240
50 0 4 86 240
50 0 4 87 240
50 0 4 88 240
50 0 4 89 240
50 0 4 90 240
50 0 4 91 240
50 0 4 92 240
50 -250 4 93 240
50 0 4 94 240
50 0 4 95 240
50 0 4 96 240
50 0 4 97 240
50 0 4 98 240
50 0 4 99 240
50 0 4 100 240
100 -350 1 1 241
100 -300 1 2 241
100 0 2 3 241
50 -50 3 4 241
50 0 4 5 241
100 0 2 6 241
50 0 4 7 241
100 0 2 8 241
100 0 2 9 241
100 0 2 10 241
100 0 2 11 241
100 0 2 12 241
100 -1250 2 13 241
50 0 4 14 241
50 0 4 15 241
50 0 4 16 241
50 0 4 17 241
100 0 2 18 241
100 0 2 19 241
100 -1250 2 20 241
50 0 4 21 241
50 -250 4 22 241
50 0 3 23 241
50 0 3 24 241
50 0 3 25 241
100 0 1 26 241
100 0 1 27 241
100 0 2 28 241
100 0 2 29 241
50 0 4 30 241
50 0 4 31 241
50 -50 3 32 241
50 -50 3 33 241
100 0 1 34 241
100 -250 1 35 241
100 0 2 36 241
100 0 2 37 241
100 0 2 38 241
50 0 4 39 241
50 0 4 40 241
50 0 3 41 241
50 -50 3 42 241
100 0 2 43 241
100 0 2 44 241
100 -200 1 45 241
100 0 1 46 241
100 -150 1 47 241
100 0 2 48 241
100 0 2 49 241
50 0 4 50 241
50 0 4 51 241
50 0 4 52 241
100 0 2 53 241
100 0 2 54 241
100 0 1 55 241
100 0 2 56 241
100 0 2 57 241
50 0 4 58 241
50 -250 4 59 241
100 -1250 2 60 241
100 0 2 61 241
100 0 2 62 241
100 0 2 63 241
100 0 2 64 241
100 0 2 65 241
100 0 2 66 241
50 0 4 67 241
50 0 4 68 241
50 0 4 69 241
50 0 4 70 241
100 0 1 71 241
100 0 1 72 241
100 0 2 73 241
100 0 2 74 241
50 0 4 75 241
50 0 4 76 241
50 0 3 77 241
50 -50 3 78 241
50 0 3 79 241
50 0 3 80 241
50 -50 3 81 241
50 0 3 82 241
50 0 3 83 241
50 -50 3 84 241
50 -50 3 85 241
50 -50 3 86 241
50 0 3 87 241
50 -50 3 88 241
100 -1250 2 89 241
100 0 2 90 241
100 0 2 91 241
100 0 2 92 241
100 0 2 93 241
100 0 2 94 241
100 0 2 95 241
100 0 2 96 241
100 0 2 97 241
50 -50 3 98 241
50 -50 3 99 241
50 -50 3 100 241
100 0 1 1 242
50 0 4 2 242
100 -350 1 3 242
50 0 3 4 242
100 0 2 5 242
100 0 1 6 242
50 0 4 7 242
100 0 2 8 242
50 0 3 9 242
100 -150 1 10 242
50 0 4 11 242
100 0 2 12 242
50 -50 3 13 242
100 0 1 14 242
50 0 4 15 242
100 0 2 16 242
50 -50 3 17 242
100 0 1 18 242
50 0 4 19 242
100 0 2 20 242
50 -50 3 21 242
100 -300 1 22 242
50 0 4 23 242
100 0 2 24 242
50 -50 3 25 242
50 0 4 26 242
100 -200 1 27 242
50 0 3 28 242
100 0 2 29 242
50 0 4 30 242
100 -250 1 31 242
100 0 2 32 242
50 -250 4 33 242
50 -50 3 34 242
100 0 1 35 242
50 0 4 36 242
100 0 2 37 242
50 0 3 38 242
100 0 1 39 242
50 0 4 40 242
100 -1250 2 41 242
50 0 3 42 242
100 -300 1 43 242
50 0 4 44 242
100 0 2 45 242
50 -50 3 46 242
100 -200 1 47 242
50 0 4 48 242
100 0 2 49 242
50 -50 3 50 242
100 0 1 51 242
50 0 4 52 242
100 0 2 53 242
50 0 3 54 242
100 0 1 55 242
50 0 4 56 242
100 0 2 57 242
50 0 3 58 242
100 -250 1 59 242
50 0 4 60 242
100 0 2 61 242
50 0 3 62 242
100 0 1 63 242
50 0 4 64 242
100 -1250 2 65 242
50 -50 3 66 242
100 -150 1 67 242
50 0 4 68 242
100 0 2 69 242
50 -50 3 70 242
100 -350 1 71 242
50 0 4 72 242
100 0 2 73 242
50 -50 3 74 242
100 0 1 75 242
50 -250 4 76 242
100 0 2 77 242
50 0 3 78 242
100 -150 1 79 242
50 0 4 80 242
100 0 2 81 242
50 0 3 82 242
100 0 1 83 242
50 0 4 84 242
100 0 2 85 242
50 -50 3 86 242
50 0 4 87 242
100 0 2 88 242
50 -50 3 89 242
100 0 1 90 242
50 0 4 91 242
100 -1250 2 92 242
50 -50 3 93 242
100 -250 1 94 242
50 0 4 95 242
100 0 2 96 242
50 0 3 97 242
100 0 1 98 242
50 0 4 99 242
100 0 2 100 242
100 0 2 1 243
50 -250 4 2 243
50 -50 3 3 243
100 0 1 4 243
50 -50 3 5 243
100 0 2 6 243
100 0 2 7 243
100 0 2 8 243
100 0 2 9 243
100 0 2 10 243
100 0 2 11 243
100 0 2 12 243
100 0 2 13 243
100 -1250 2 14 243
100 0 2 15 243
100 0 2 16 243
100 0 2 17 243
100 0 2 18 243
100 0 2 19 243
50 0 3 20 243
100 -1250 2 21 243
50 0 4 22 243
50 -50 3 23 243
100 0 2 24 243
100 -150 1 25 243
100 0 2 26 243
100 0 2 27 243
100 0 2 28 243
100 0 2 29 243
50 0 3 30 243
100 -1250 2 31 243
100 0 2 32 243
100 0 2 33 243
100 0 2 34 243
50 0 4 35 243
50 -50 3 36 243
100 -200 1 37 243
100 0 2 38 243
100 0 2 39 243
100 0 2 40 243
100 0 2 41 243
50 -50 3 42 243
100 0 2 43 243
100 0 2 44 243
50 0 3 45 243
50 0 4 46 243
100 0 2 47 243
50 0 3 48 243
100 0 2 49 243
50 0 3 50 243
50 0 4 51 243
100 -1250 2 52 243
50 -50 3 53 243
100 0 2 54 243
100 0 2 55 243
100 0 2 56 243
100 0 2 57 243
50 0 4 58 243
50 -50 3 59 243
100 0 1 60 243
100 0 2 61 243
100 -300 1 62 243
50 -50 3 63 243
50 0 4 64 243
50 0 3 65 243
100 0 2 66 243
100 -350 1 67 243
100 0 2 68 243
50 -50 3 69 243
50 0 4 70 243
50 0 3 71 243
100 0 2 72 243
100 0 2 73 243
50 0 4 74 243
50 -50 3 75 243
50 0 4 76 243
100 0 2 77 243
50 0 4 78 243
50 0 4 79 243
50 0 3 80 243
100 -250 1 81 243
100 -1250 2 82 243
50 0 3 83 243
50 0 4 84 243
100 0 2 85 243
100 0 2 86 243
50 0 3 87 243
50 -250 4 88 243
50 0 3 89 243
100 0 2 90 243
100 0 2 91 243
100 0 2 92 243
50 0 3 93 243
50 0 4 94 243
50 0 3 95 243
50 0 4 96 243
100 0 1 97 243
50 0 4 98 243
50 -50 3 99 243
50 0 4 100 243
100 0 2 1 244
50 0 4 2 244
100 0 1 3 244
100 -250 1 4 244
100 -1250 2 5 244
100 0 2 6 244
100 0 2 7 244
100 0 2 8 244
100 0 2 9 244
100 0 2 10 244
100 0 2 11 244
100 0 2 12 244
100 0 2 13 244
100 0 2 14 244
100 0 2 15 244
100 0 2 16 244
100 0 2 17 244
100 0 2 18 244
100 0 2 19 244
100 0 2 20 244
100 0 2 21 244
100 0 2 22 244
100 -1250 2 23 244
100 0 1 24 244
100 -300 1 25 244
50 0 3 26 244
50 0 4 27 244
50 0 3 28 244
50 0 4 29 244
50 0 3 30 244
50 0 4 31 244
100 0 2 32 244
100 0 2 33 244
100 0 2 34 244
100 0 2 35 244
100 0 2 36 244
100 0 2 37 244
100 0 2 38 244
100 0 2 39 244
100 0 2 40 244
100 -1250 2 41 244
100 0 2 42 244
100 0 2 43 244
100 0 2 44 244
100 0 2 45 244
100 0 2 46 244
100 0 2 47 244
100 0 2 48 244
100 -1250 2 49 244
100 0 2 50 244
100 0 2 51 244
100 0 2 52 244
100 0 2 53 244
100 0 2 54 244
100 0 2 55 244
50 -50 3 56 244
100 0 2 57 244
100 0 2 58 244
100 0 2 59 244
100 0 2 60 244
100 0 2 61 244
100 -1250 2 62 244
100 0 2 63 244
100 0 2 64 244
100 0 2 65 244
100 0 2 66 244
100 0 2 67 244
100 -1250 2 68 244
100 0 2 69 244
100 0 2 70 244
100 0 2 71 244
100 0 2 72 244
100 0 2 73 244
50 -50 3 74 244
100 0 2 75 244
100 0 2 76 244
100 0 2 77 244
100 0 2 78 244
100 0 2 79 244
50 0 3 80 244
100 0 2 81 244
100 0 2 82 244
100 0 2 83 244
100 -1250 2 84 244
50 0 3 85 244
50 -50 3 86 244
100 0 2 87 244
100 0 2 88 244
50 0 4 89 244
100 0 1 90 244
100 0 1 91 244
100 0 2 92 244
100 -150 1 93 244
100 0 2 94 244
100 0 2 95 244
50 -50 3 96 244
100 -1250 2 97 244
100 0 2 98 244
100 0 2 99 244
100 0 2 100 244
100 0 1 1 245
100 -200 1 2 245
100 -1250 2 3 245
50 -50 3 4 245
50 0 4 5 245
50 0 4 6 245
50 0 4 7 245
50 -250 4 8 245
50 0 4 9 245
50 0 4 10 245
100 -350 1 11 245
50 0 4 12 245
50 0 4 13 245
100 0 2 14 245
50 0 4 15 245
50 0 4 16 245
100 0 2 17 245
50 -250 4 18 245
100 0 2 19 245
100 0 2 20 245
50 0 4 21 245
50 0 4 22 245
100 0 2 23 245
100 0 2 24 245
50 0 4 25 245
100 0 2 26 245
100 0 2 27 245
50 0 4 28 245
50 0 4 29 245
100 0 2 30 245
100 0 2 31 245
50 0 4 32 245
100 0 2 33 245
100 0 2 34 245
50 0 4 35 245
50 0 4 36 245
100 0 2 37 245
100 0 2 38 245
50 0 4 39 245
100 0 2 40 245
100 -1250 2 41 245
50 0 4 42 245
50 0 4 43 245
100 0 2 44 245
100 0 2 45 245
50 0 4 46 245
100 0 2 47 245
100 0 2 48 245
50 -250 4 49 245
50 0 4 50 245
50 0 4 51 245
100 0 2 52 245
100 0 2 53 245
50 0 4 54 245
50 0 4 55 245
100 0 1 56 245
100 0 2 57 245
100 0 2 58 245
50 0 4 59 245
50 0 4 60 245
100 0 2 61 245
100 0 2 62 245
50 -250 4 63 245
100 0 1 64 245
50 0 4 65 245
50 0 4 66 245
50 -50 3 67 245
50 0 4 68 245
50 0 4 69 245
100 0 2 70 245
50 0 3 71 245
50 0 3 72 245
50 0 4 73 245
50 0 4 74 245
100 0 2 75 245
100 -1250 2 76 245
50 0 4 77 245
50 0 4 78 245
50 0 3 79 245
50 0 3 80 245
100 0 2 81 245
100 0 2 82 245
50 0 4 83 245
100 0 2 84 245
100 0 2 85 245
50 0 4 86 245
50 0 4 87 245
100 -1250 2 88 245
50 0 4 89 245
50 0 4 90 245
100 0 2 91 245
100 0 2 92 245
100 0 2 93 245
100 0 2 94 245
50 0 4 95 245
50 0 4 96 245
50 -50 3 97 245
50 -50 3 98 245
100 0 1 99 245
100 0 2 100 245
100 0 2 1 246
100 -150 1 2 246
50 0 3 3 246
50 0 3 4 246
50 -50 3 5 246
50 0 4 6 246
100 0 2 7 246
100 -350 1 8 246
100 0 2 9 246
50 -50 3 10 246
50 0 4 11 246
50 0 4 12 246
50 0 4 13 246
100 0 2 14 246
100 0 2 15 246
100 0 2 16 246
100 0 2 17 246
100 0 2 18 246
100 0 2 19 246
100 -1250 2 20 246
50 0 4 21 246
50 0 4 22 246
50 -50 3 23 246
50 0 4 24 246
100 0 2 25 246
100 0 2 26 246
100 0 2 27 246
100 0 2 28 246
100 0 2 29 246
100 -1250 2 30 246
100 0 2 31 246
100 0 2 32 246
100 0 2 33 246
100 0 2 34 246
100 0 2 35 246
50 0 4 36 246
50 0 3 37 246
50 0 3 38 246
50 -50 3 39 246
50 0 3 40 246
50 -50 3 41 246
50 0 3 42 246
50 -50 3 43 246
50 -50 3 44 246
50 -50 3 45 246
50 -50 3 46 246
50 0 3 47 246
50 -50 3 48 246
50 -250 4 49 246
100 0 2 50 246
50 0 3 51 246
50 0 3 52 246
50 0 3 53 246
50 0 3 54 246
50 -50 3 55 246
50 0 3 56 246
50 0 3 57 246
50 0 4 58 246
50 -50 3 59 246
50 0 3 60 246
100 0 1 61 246
100 0 1 62 246
100 -250 1 63 246
100 0 1 64 246
100 0 1 65 246
100 0 1 66 246
100 -300 1 67 246
100 -200 1 68 246
100 -150 1 69 246
100 0 1 70 246
50 -50 3 71 246
50 -50 3 72 246
50 0 3 73 246
100 -200 1 74 246
50 -50 3 75 246
50 0 3 76 246
50 -50 3 77 246
50 0 3 78 246
50 0 3 79 246
50 0 3 80 246
50 -50 3 81 246
50 0 3 82 246
50 -50 3 83 246
50 -50 3 84 246
50 -50 3 85 246
50 0 3 86 246
50 0 3 87 246
50 0 3 88 246
50 -50 3 89 246
50 0 3 90 246
50 -50 3 91 246
50 -50 3 92 246
50 0 3 93 246
50 -50 3 94 246
50 -50 3 95 246
50 0 3 96 246
50 0 4 97 246
50 0 4 98 246
50 0 4 99 246
50 0 4 100 246
50 0 3 1 247
100 0 2 2 247
50 0 3 3 247
100 0 2 4 247
50 0 3 5 247
100 0 2 6 247
100 0 2 7 247
100 0 2 8 247
100 0 1 9 247
100 0 2 10 247
50 -250 4 11 247
100 0 2 12 247
100 -1250 2 13 247
100 0 2 14 247
100 0 2 15 247
100 0 2 16 247
100 0 2 17 247
50 0 3 18 247
50 -50 3 19 247
50 -50 3 20 247
50 -50 3 21 247
100 0 2 22 247
100 0 2 23 247
100 0 2 24 247
100 -1250 2 25 247
100 0 2 26 247
100 0 2 27 247
100 0 2 28 247
100 0 2 29 247
100 0 2 30 247
100 -250 1 31 247
100 -200 1 32 247
100 0 1 33 247
100 -350 1 34 247
100 0 2 35 247
100 0 2 36 247
100 0 2 37 247
100 0 2 38 247
100 -1250 2 39 247
100 0 2 40 247
100 0 2 41 247
100 0 2 42 247
100 0 2 43 247
100 0 2 44 247
50 0 3 45 247
50 -50 3 46 247
50 -50 3 47 247
100 0 2 48 247
50 0 3 49 247
100 -1250 2 50 247
50 -50 3 51 247
100 0 2 52 247
100 0 2 53 247
100 0 2 54 247
100 0 2 55 247
100 0 2 56 247
50 0 3 57 247
50 -50 3 58 247
100 0 2 59 247
50 -50 3 60 247
100 0 2 61 247
100 0 2 62 247
50 0 3 63 247
100 0 2 64 247
50 -50 3 65 247
100 0 2 66 247
100 0 2 67 247
100 -1250 2 68 247
50 0 3 69 247
50 0 3 70 247
50 -50 3 71 247
50 0 3 72 247
50 0 3 73 247
50 -50 3 74 247
50 -50 3 75 247
50 -50 3 76 247
50 -50 3 77 247
100 0 2 78 247
50 -50 3 79 247
50 0 3 80 247
50 0 3 81 247
50 0 3 82 247
50 -50 3 83 247
50 0 3 84 247
50 -50 3 85 247
50 -50 3 86 247
100 0 2 87 247
50 0 3 88 247
50 -50 3 89 247
100 0 2 90 247
50 0 3 91 247
50 -50 3 92 247
50 0 3 93 247
50 0 3 94 247
50 -50 3 95 247
100 0 2 96 247
100 0 2 97 247
50 0 3 98 247
100 0 2 99 247
50 0 3 100 247
100 0 2 1 248
100 0 1 2 248
50 0 3 3 248
50 0 4 4 248
100 0 2 5 248
50 -50 3 6 248
100 0 1 7 248
50 0 4 8 248
100 -150 1 9 248
100 -1250 2 10 248
50 0 3 11 248
50 0 3 12 248
50 -50 3 13 248
50 0 4 14 248
50 -250 4 15 248
50 -50 3 16 248
100 0 1 17 248
100 -200 1 18 248
100 -300 1 19 248
50 -50 3 20 248
50 0 3 21 248
50 -50 3 22 248
50 0 3 23 248
50 -50 3 24 248
50 0 3 25 248
50 0 3 26 248
50 -50 3 27 248
50 0 3 28 248
50 -50 3 29 248
50 -50 3 30 248
50 0 3 31 248
50 0 3 32 248
50 0 4 33 248
50 -50 3 34 248
50 0 3 35 248
50 0 3 36 248
50 -50 3 37 248
50 -50 3 38 248
50 -50 3 39 248
50 -50 3 40 248
50 0 3 41 248
100 0 1 42 248
50 0 3 43 248
50 0 3 44 248
50 -50 3 45 248
50 -50 3 46 248
50 0 3 47 248
50 -50 3 48 248
50 0 3 49 248
50 -50 3 50 248
50 0 3 51 248
50 0 4 52 248
50 -50 3 53 248
50 0 3 54 248
50 0 3 55 248
50 -50 3 56 248
100 0 1 57 248
50 -50 3 58 248
50 -50 3 59 248
50 -50 3 60 248
50 0 3 61 248
50 0 4 62 248
50 0 3 63 248
50 -50 3 64 248
100 -250 1 65 248
50 0 3 66 248
50 0 3 67 248
50 0 3 68 248
50 -50 3 69 248
50 -50 3 70 248
50 0 3 71 248
50 -50 3 72 248
50 0 3 73 248
50 0 3 74 248
50 -50 3 75 248
50 -50 3 76 248
50 0 3 77 248
50 0 4 78 248
50 0 3 79 248
50 0 4 80 248
50 -50 3 81 248
50 -50 3 82 248
50 -50 3 83 248
50 0 3 84 248
50 0 3 85 248
50 0 3 86 248
50 -50 3 87 248
50 0 4 88 248
50 -250 4 89 248
50 0 3 90 248
50 -50 3 91 248
50 -50 3 92 248
50 0 3 93 248
50 0 3 94 248
50 0 3 95 248
50 0 4 96 248
50 0 3 97 248
50 0 3 98 248
50 -50 3 99 248
50 -50 3 100 248
100 0 2 1 249
100 -1250 2 2 249
50 0 3 3 249
100 0 1 4 249
100 0 1 5 249
50 0 4 6 249
100 -350 1 7 249
100 0 2 8 249
50 0 3 9 249
100 0 2 10 249
100 0 2 11 249
50 0 4 12 249
50 -50 3 13 249
