,win,loss,total_pr_trial,accumulated_score,deck_select,no,session,sub_ID,data_type,Study,Group
22100,100,0,100,2100,2,1,1,222,unknown,SteingroverInPrep,2
22101,50,0,50,2150,3,2,1,222,unknown,SteingroverInPrep,2
22102,50,0,50,2200,4,3,1,222,unknown,SteingroverInPrep,2
22103,100,0,100,2300,1,4,1,222,unknown,SteingroverInPrep,2
22104,50,0,50,2350,3,5,1,222,unknown,SteingroverInPrep,2
22105,100,0,100,2450,2,6,1,222,unknown,SteingroverInPrep,2
22106,100,0,100,2550,1,7,1,222,unknown,SteingroverInPrep,2
22107,50,-50,0,2550,3,8,1,222,unknown,SteingroverInPrep,2
22108,50,0,50,2600,4,9,1,222,unknown,SteingroverInPrep,2
22109,100,0,100,2700,2,10,1,222,unknown,SteingroverInPrep,2
22110,100,0,100,2800,1,11,1,222,unknown,SteingroverInPrep,2
22111,50,-50,0,2800,3,12,1,222,unknown,SteingroverInPrep,2
22112,100,0,100,2900,2,13,1,222,unknown,SteingroverInPrep,2
22113,100,0,100,3000,2,14,1,222,unknown,SteingroverInPrep,2
22114,100,-150,-50,2950,1,15,1,222,unknown,SteingroverInPrep,2
22115,50,0,50,3000,3,16,1,222,unknown,SteingroverInPrep,2
22116,100,0,100,3100,2,17,1,222,unknown,SteingroverInPrep,2
22117,50,0,50,3150,3,18,1,222,unknown,SteingroverInPrep,2
22118,50,-250,-200,2950,4,19,1,222,unknown,SteingroverInPrep,2
22119,100,0,100,3050,1,20,1,222,unknown,SteingroverInPrep,2
22120,100,-300,-200,2850,1,21,1,222,unknown,SteingroverInPrep,2
22121,100,0,100,2950,2,22,1,222,unknown,SteingroverInPrep,2
22122,100,0,100,3050,2,23,1,222,unknown,SteingroverInPrep,2
22123,50,-50,0,3050,3,24,1,222,unknown,SteingroverInPrep,2
22124,100,0,100,3150,1,25,1,222,unknown,SteingroverInPrep,2
22125,100,-350,-250,2900,1,26,1,222,unknown,SteingroverInPrep,2
22126,100,-1250,-1150,1750,2,27,1,222,unknown,SteingroverInPrep,2
22127,50,0,50,1800,3,28,1,222,unknown,SteingroverInPrep,2
22128,50,-50,0,1800,3,29,1,222,unknown,SteingroverInPrep,2
22129,100,0,100,1900,2,30,1,222,unknown,SteingroverInPrep,2
22130,50,0,50,1950,4,31,1,222,unknown,SteingroverInPrep,2
22131,100,0,100,2050,2,32,1,222,unknown,SteingroverInPrep,2
22132,50,-50,0,2050,3,33,1,222,unknown,SteingroverInPrep,2
22133,100,-1250,-1150,900,2,34,1,222,unknown,SteingroverInPrep,2
22134,100,-250,-150,750,1,35,1,222,unknown,SteingroverInPrep,2
22135,50,0,50,800,4,36,1,222,unknown,SteingroverInPrep,2
22136,50,-50,0,800,3,37,1,222,unknown,SteingroverInPrep,2
22137,50,0,50,850,4,38,1,222,unknown,SteingroverInPrep,2
22138,100,0,100,950,2,39,1,222,unknown,SteingroverInPrep,2
22139,100,0,100,1050,2,40,1,222,unknown,SteingroverInPrep,2
22140,50,-50,0,1050,3,41,1,222,unknown,SteingroverInPrep,2
22141,100,0,100,1150,2,42,1,222,unknown,SteingroverInPrep,2
22142,100,-200,-100,1050,1,43,1,222,unknown,SteingroverInPrep,2
22143,100,0,100,1150,1,44,1,222,unknown,SteingroverInPrep,2
22144,50,0,50,1200,3,45,1,222,unknown,SteingroverInPrep,2
22145,100,0,100,1300,2,46,1,222,unknown,SteingroverInPrep,2
22146,50,0,50,1350,4,47,1,222,unknown,SteingroverInPrep,2
22147,100,0,100,1450,2,48,1,222,unknown,SteingroverInPrep,2
22148,100,0,100,1550,2,49,1,222,unknown,SteingroverInPrep,2
22149,50,0,50,1600,3,50,1,222,unknown,SteingroverInPrep,2
22150,100,0,100,1700,1,51,1,222,unknown,SteingroverInPrep,2
22151,50,0,50,1750,4,52,1,222,unknown,SteingroverInPrep,2
22152,50,0,50,1800,3,53,1,222,unknown,SteingroverInPrep,2
22153,100,0,100,1900,2,54,1,222,unknown,SteingroverInPrep,2
22154,100,0,100,2000,2,55,1,222,unknown,SteingroverInPrep,2
22155,100,0,100,2100,1,56,1,222,unknown,SteingroverInPrep,2
22156,50,0,50,2150,3,57,1,222,unknown,SteingroverInPrep,2
22157,100,0,100,2250,2,58,1,222,unknown,SteingroverInPrep,2
22158,50,0,50,2300,4,59,1,222,unknown,SteingroverInPrep,2
22159,100,-200,-100,2200,1,60,1,222,unknown,SteingroverInPrep,2
22160,100,0,100,2300,2,61,1,222,unknown,SteingroverInPrep,2
22161,50,-50,0,2300,3,62,1,222,unknown,SteingroverInPrep,2
22162,100,0,100,2400,2,63,1,222,unknown,SteingroverInPrep,2
22163,100,-1250,-1150,1250,2,64,1,222,unknown,SteingroverInPrep,2
22164,100,-150,-50,1200,1,65,1,222,unknown,SteingroverInPrep,2
22165,50,0,50,1250,4,66,1,222,unknown,SteingroverInPrep,2
22166,50,0,50,1300,4,67,1,222,unknown,SteingroverInPrep,2
22167,50,-50,0,1300,3,68,1,222,unknown,SteingroverInPrep,2
22168,100,-300,-200,1100,1,69,1,222,unknown,SteingroverInPrep,2
22169,50,-50,0,1100,3,70,1,222,unknown,SteingroverInPrep,2
22170,50,0,50,1150,4,71,1,222,unknown,SteingroverInPrep,2
22171,100,0,100,1250,2,72,1,222,unknown,SteingroverInPrep,2
22172,100,0,100,1350,2,73,1,222,unknown,SteingroverInPrep,2
22173,100,0,100,1450,2,74,1,222,unknown,SteingroverInPrep,2
22174,50,0,50,1500,3,75,1,222,unknown,SteingroverInPrep,2
22175,50,0,50,1550,4,76,1,222,unknown,SteingroverInPrep,2
22176,100,0,100,1650,1,77,1,222,unknown,SteingroverInPrep,2
22177,50,-50,0,1650,3,78,1,222,unknown,SteingroverInPrep,2
22178,50,0,50,1700,3,79,1,222,unknown,SteingroverInPrep,2
22179,50,0,50,1750,4,80,1,222,unknown,SteingroverInPrep,2
22180,100,0,100,1850,2,81,1,222,unknown,SteingroverInPrep,2
22181,100,0,100,1950,2,82,1,222,unknown,SteingroverInPrep,2
22182,50,-50,0,1950,3,83,1,222,unknown,SteingroverInPrep,2
22183,100,-250,-150,1800,1,84,1,222,unknown,SteingroverInPrep,2
22184,100,0,100,1900,2,85,1,222,unknown,SteingroverInPrep,2
22185,100,0,100,2000,2,86,1,222,unknown,SteingroverInPrep,2
22186,50,-50,0,2000,3,87,1,222,unknown,SteingroverInPrep,2
22187,50,0,50,2050,4,88,1,222,unknown,SteingroverInPrep,2
22188,100,0,100,2150,2,89,1,222,unknown,SteingroverInPrep,2
22189,50,0,50,2200,3,90,1,222,unknown,SteingroverInPrep,2
22190,50,-250,-200,2000,4,91,1,222,unknown,SteingroverInPrep,2
22191,100,-350,-250,1750,1,92,1,222,unknown,SteingroverInPrep,2
22192,100,0,100,1850,2,93,1,222,unknown,SteingroverInPrep,2
22193,100,0,100,1950,2,94,1,222,unknown,SteingroverInPrep,2
22194,50,0,50,2000,3,95,1,222,unknown,SteingroverInPrep,2
22195,100,0,100,2100,2,96,1,222,unknown,SteingroverInPrep,2
22196,100,0,100,2200,1,97,1,222,unknown,SteingroverInPrep,2
22197,50,-50,0,2200,3,98,1,222,unknown,SteingroverInPrep,2
22198,100,-150,-50,2150,1,99,1,222,unknown,SteingroverInPrep,2
22199,50,0,50,2200,3,100,1,222,unknown,SteingroverInPrep,2
22200,100,0,100,2100,2,1,1,223,unknown,SteingroverInPrep,2
22201,50,-50,0,2100,3,2,1,223,unknown,SteingroverInPrep,2
22202,50,-250,-200,1900,4,3,1,223,unknown,SteingroverInPrep,2
22203,100,0,100,2000,2,4,1,223,unknown,SteingroverInPrep,2
22204,100,0,100,2100,2,5,1,223,unknown,SteingroverInPrep,2
22205,100,-1250,-1150,950,2,6,1,223,unknown,SteingroverInPrep,2
22206,100,0,100,1050,1,7,1,223,unknown,SteingroverInPrep,2
22207,100,-350,-250,800,1,8,1,223,unknown,SteingroverInPrep,2
22208,100,0,100,900,2,9,1,223,unknown,SteingroverInPrep,2
22209,100,0,100,1000,2,10,1,223,unknown,SteingroverInPrep,2
22210,50,0,50,1050,3,11,1,223,unknown,SteingroverInPrep,2
22211,100,0,100,1150,2,12,1,223,unknown,SteingroverInPrep,2
22212,100,0,100,1250,2,13,1,223,unknown,SteingroverInPrep,2
22213,100,0,100,1350,2,14,1,223,unknown,SteingroverInPrep,2
22214,100,0,100,1450,2,15,1,223,unknown,SteingroverInPrep,2
22215,100,0,100,1550,2,16,1,223,unknown,SteingroverInPrep,2
22216,100,0,100,1650,2,17,1,223,unknown,SteingroverInPrep,2
22217,100,0,100,1750,2,18,1,223,unknown,SteingroverInPrep,2
22218,100,-1250,-1150,600,2,19,1,223,unknown,SteingroverInPrep,2
22219,50,0,50,650,3,20,1,223,unknown,SteingroverInPrep,2
22220,50,0,50,700,4,21,1,223,unknown,SteingroverInPrep,2
22221,100,-250,-150,550,1,22,1,223,unknown,SteingroverInPrep,2
22222,100,0,100,650,2,23,1,223,unknown,SteingroverInPrep,2
22223,100,0,100,750,2,24,1,223,unknown,SteingroverInPrep,2
22224,100,0,100,850,2,25,1,223,unknown,SteingroverInPrep,2
22225,100,0,100,950,2,26,1,223,unknown,SteingroverInPrep,2
22226,100,0,100,1050,1,27,1,223,unknown,SteingroverInPrep,2
22227,100,-200,-100,950,1,28,1,223,unknown,SteingroverInPrep,2
22228,50,-50,0,950,3,29,1,223,unknown,SteingroverInPrep,2
22229,50,0,50,1000,4,30,1,223,unknown,SteingroverInPrep,2
22230,50,0,50,1050,4,31,1,223,unknown,SteingroverInPrep,2
22231,50,0,50,1100,4,32,1,223,unknown,SteingroverInPrep,2
22232,100,0,100,1200,2,33,1,223,unknown,SteingroverInPrep,2
22233,50,0,50,1250,3,34,1,223,unknown,SteingroverInPrep,2
22234,100,0,100,1350,2,35,1,223,unknown,SteingroverInPrep,2
22235,100,-300,-200,1150,1,36,1,223,unknown,SteingroverInPrep,2
22236,50,0,50,1200,3,37,1,223,unknown,SteingroverInPrep,2
22237,50,0,50,1250,4,38,1,223,unknown,SteingroverInPrep,2
22238,50,0,50,1300,4,39,1,223,unknown,SteingroverInPrep,2
22239,50,0,50,1350,3,40,1,223,unknown,SteingroverInPrep,2
22240,100,0,100,1450,2,41,1,223,unknown,SteingroverInPrep,2
22241,100,0,100,1550,2,42,1,223,unknown,SteingroverInPrep,2
22242,100,0,100,1650,1,43,1,223,unknown,SteingroverInPrep,2
22243,50,0,50,1700,4,44,1,223,unknown,SteingroverInPrep,2
22244,50,-50,0,1700,3,45,1,223,unknown,SteingroverInPrep,2
22245,100,0,100,1800,2,46,1,223,unknown,SteingroverInPrep,2
22246,100,0,100,1900,1,47,1,223,unknown,SteingroverInPrep,2
22247,50,0,50,1950,4,48,1,223,unknown,SteingroverInPrep,2
22248,50,-50,0,1950,3,49,1,223,unknown,SteingroverInPrep,2
22249,100,0,100,2050,2,50,1,223,unknown,SteingroverInPrep,2
22250,100,-150,-50,2000,1,51,1,223,unknown,SteingroverInPrep,2
22251,50,-50,0,2000,3,52,1,223,unknown,SteingroverInPrep,2
22252,100,-1250,-1150,850,2,53,1,223,unknown,SteingroverInPrep,2
22253,50,0,50,900,4,54,1,223,unknown,SteingroverInPrep,2
22254,50,0,50,950,3,55,1,223,unknown,SteingroverInPrep,2
22255,50,0,50,1000,3,56,1,223,unknown,SteingroverInPrep,2
22256,100,0,100,1100,2,57,1,223,unknown,SteingroverInPrep,2
22257,100,0,100,1200,2,58,1,223,unknown,SteingroverInPrep,2
22258,100,0,100,1300,1,59,1,223,unknown,SteingroverInPrep,2
22259,100,0,100,1400,1,60,1,223,unknown,SteingroverInPrep,2
22260,100,0,100,1500,1,61,1,223,unknown,SteingroverInPrep,2
22261,100,-150,-50,1450,1,62,1,223,unknown,SteingroverInPrep,2
22262,100,0,100,1550,2,63,1,223,unknown,SteingroverInPrep,2
22263,100,0,100,1650,2,64,1,223,unknown,SteingroverInPrep,2
22264,100,0,100,1750,2,65,1,223,unknown,SteingroverInPrep,2
22265,50,0,50,1800,3,66,1,223,unknown,SteingroverInPrep,2
22266,50,0,50,1850,4,67,1,223,unknown,SteingroverInPrep,2
22267,100,-350,-250,1600,1,68,1,223,unknown,SteingroverInPrep,2
22268,100,0,100,1700,2,69,1,223,unknown,SteingroverInPrep,2
22269,100,0,100,1800,1,70,1,223,unknown,SteingroverInPrep,2
22270,50,-50,0,1800,3,71,1,223,unknown,SteingroverInPrep,2
22271,50,0,50,1850,4,72,1,223,unknown,SteingroverInPrep,2
22272,50,0,50,1900,4,73,1,223,unknown,SteingroverInPrep,2
22273,50,-50,0,1900,3,74,1,223,unknown,SteingroverInPrep,2
22274,100,0,100,2000,2,75,1,223,unknown,SteingroverInPrep,2
22275,100,-300,-200,1800,1,76,1,223,unknown,SteingroverInPrep,2
22276,50,0,50,1850,3,77,1,223,unknown,SteingroverInPrep,2
22277,50,0,50,1900,4,78,1,223,unknown,SteingroverInPrep,2
22278,50,-50,0,1900,3,79,1,223,unknown,SteingroverInPrep,2
22279,50,-250,-200,1700,4,80,1,223,unknown,SteingroverInPrep,2
22280,50,0,50,1750,3,81,1,223,unknown,SteingroverInPrep,2
22281,100,0,100,1850,2,82,1,223,unknown,SteingroverInPrep,2
22282,100,0,100,1950,2,83,1,223,unknown,SteingroverInPrep,2
22283,50,0,50,2000,4,84,1,223,unknown,SteingroverInPrep,2
22284,50,0,50,2050,4,85,1,223,unknown,SteingroverInPrep,2
22285,50,0,50,2100,4,86,1,223,unknown,SteingroverInPrep,2
22286,50,0,50,2150,4,87,1,223,unknown,SteingroverInPrep,2
22287,50,0,50,2200,4,88,1,223,unknown,SteingroverInPrep,2
22288,50,-50,0,2200,3,89,1,223,unknown,SteingroverInPrep,2
22289,50,0,50,2250,4,90,1,223,unknown,SteingroverInPrep,2
22290,50,0,50,2300,4,91,1,223,unknown,SteingroverInPrep,2
22291,50,0,50,2350,4,92,1,223,unknown,SteingroverInPrep,2
22292,50,-250,-200,2150,4,93,1,223,unknown,SteingroverInPrep,2
22293,50,-50,0,2150,3,94,1,223,unknown,SteingroverInPrep,2
22294,100,0,100,2250,2,95,1,223,unknown,SteingroverInPrep,2
22295,100,0,100,2350,2,96,1,223,unknown,SteingroverInPrep,2
22296,100,-200,-100,2250,1,97,1,223,unknown,SteingroverInPrep,2
22297,100,-1250,-1150,1100,2,98,1,223,unknown,SteingroverInPrep,2
22298,50,-50,0,1100,3,99,1,223,unknown,SteingroverInPrep,2
22299,50,0,50,1150,4,100,1,223,unknown,SteingroverInPrep,2
22300,100,0,100,2100,1,1,1,224,unknown,SteingroverInPrep,2
22301,100,0,100,2200,2,2,1,224,unknown,SteingroverInPrep,2
22302,50,-50,0,2200,3,3,1,224,unknown,SteingroverInPrep,2
22303,50,0,50,2250,4,4,1,224,unknown,SteingroverInPrep,2
22304,100,-350,-250,2000,1,5,1,224,unknown,SteingroverInPrep,2
22305,100,0,100,2100,2,6,1,224,unknown,SteingroverInPrep,2
22306,100,-1250,-1150,950,2,7,1,224,unknown,SteingroverInPrep,2
22307,50,0,50,1000,3,8,1,224,unknown,SteingroverInPrep,2
22308,50,0,50,1050,3,9,1,224,unknown,SteingroverInPrep,2
22309,50,-50,0,1050,3,10,1,224,unknown,SteingroverInPrep,2
22310,50,-50,0,1050,3,11,1,224,unknown,SteingroverInPrep,2
22311,50,0,50,1100,3,12,1,224,unknown,SteingroverInPrep,2
22312,50,0,50,1150,3,13,1,224,unknown,SteingroverInPrep,2
22313,50,0,50,1200,3,14,1,224,unknown,SteingroverInPrep,2
22314,50,0,50,1250,4,15,1,224,unknown,SteingroverInPrep,2
22315,50,0,50,1300,4,16,1,224,unknown,SteingroverInPrep,2
22316,50,0,50,1350,4,17,1,224,unknown,SteingroverInPrep,2
22317,50,0,50,1400,4,18,1,224,unknown,SteingroverInPrep,2
22318,50,-250,-200,1200,4,19,1,224,unknown,SteingroverInPrep,2
22319,50,0,50,1250,4,20,1,224,unknown,SteingroverInPrep,2
22320,50,-50,0,1250,3,21,1,224,unknown,SteingroverInPrep,2
22321,50,-50,0,1250,3,22,1,224,unknown,SteingroverInPrep,2
22322,50,-50,0,1250,3,23,1,224,unknown,SteingroverInPrep,2
22323,50,-50,0,1250,3,24,1,224,unknown,SteingroverInPrep,2
22324,50,-50,0,1250,3,25,1,224,unknown,SteingroverInPrep,2
22325,100,0,100,1350,2,26,1,224,unknown,SteingroverInPrep,2
22326,100,0,100,1450,2,27,1,224,unknown,SteingroverInPrep,2
22327,100,0,100,1550,2,28,1,224,unknown,SteingroverInPrep,2
22328,100,0,100,1650,2,29,1,224,unknown,SteingroverInPrep,2
22329,100,0,100,1750,2,30,1,224,unknown,SteingroverInPrep,2
22330,100,0,100,1850,2,31,1,224,unknown,SteingroverInPrep,2
22331,100,0,100,1950,2,32,1,224,unknown,SteingroverInPrep,2
22332,100,0,100,2050,2,33,1,224,unknown,SteingroverInPrep,2
22333,100,0,100,2150,1,34,1,224,unknown,SteingroverInPrep,2
22334,100,0,100,2250,1,35,1,224,unknown,SteingroverInPrep,2
22335,100,-250,-150,2100,1,36,1,224,unknown,SteingroverInPrep,2
22336,100,0,100,2200,2,37,1,224,unknown,SteingroverInPrep,2
22337,100,0,100,2300,2,38,1,224,unknown,SteingroverInPrep,2
22338,100,0,100,2400,2,39,1,224,unknown,SteingroverInPrep,2
22339,100,0,100,2500,2,40,1,224,unknown,SteingroverInPrep,2
22340,100,0,100,2600,2,41,1,224,unknown,SteingroverInPrep,2
22341,100,0,100,2700,2,42,1,224,unknown,SteingroverInPrep,2
22342,100,0,100,2800,2,43,1,224,unknown,SteingroverInPrep,2
22343,100,0,100,2900,2,44,1,224,unknown,SteingroverInPrep,2
22344,100,-1250,-1150,1750,2,45,1,224,unknown,SteingroverInPrep,2
22345,100,-300,-200,1550,1,46,1,224,unknown,SteingroverInPrep,2
22346,100,-150,-50,1500,1,47,1,224,unknown,SteingroverInPrep,2
22347,100,0,100,1600,1,48,1,224,unknown,SteingroverInPrep,2
22348,100,0,100,1700,1,49,1,224,unknown,SteingroverInPrep,2
22349,100,-200,-100,1600,1,50,1,224,unknown,SteingroverInPrep,2
22350,100,-350,-250,1350,1,51,1,224,unknown,SteingroverInPrep,2
22351,100,-150,-50,1300,1,52,1,224,unknown,SteingroverInPrep,2
22352,100,0,100,1400,2,53,1,224,unknown,SteingroverInPrep,2
22353,100,0,100,1500,2,54,1,224,unknown,SteingroverInPrep,2
22354,100,0,100,1600,2,55,1,224,unknown,SteingroverInPrep,2
22355,50,-50,0,1600,3,56,1,224,unknown,SteingroverInPrep,2
22356,50,0,50,1650,3,57,1,224,unknown,SteingroverInPrep,2
22357,50,-50,0,1650,3,58,1,224,unknown,SteingroverInPrep,2
22358,50,0,50,1700,3,59,1,224,unknown,SteingroverInPrep,2
22359,50,0,50,1750,3,60,1,224,unknown,SteingroverInPrep,2
22360,50,0,50,1800,3,61,1,224,unknown,SteingroverInPrep,2
22361,50,0,50,1850,3,62,1,224,unknown,SteingroverInPrep,2
22362,50,-50,0,1850,3,63,1,224,unknown,SteingroverInPrep,2
22363,50,-50,0,1850,3,64,1,224,unknown,SteingroverInPrep,2
22364,50,0,50,1900,3,65,1,224,unknown,SteingroverInPrep,2
22365,50,0,50,1950,3,66,1,224,unknown,SteingroverInPrep,2
22366,50,-50,0,1950,3,67,1,224,unknown,SteingroverInPrep,2
22367,50,0,50,2000,3,68,1,224,unknown,SteingroverInPrep,2
22368,50,0,50,2050,4,69,1,224,unknown,SteingroverInPrep,2
22369,50,0,50,2100,4,70,1,224,unknown,SteingroverInPrep,2
22370,50,0,50,2150,4,71,1,224,unknown,SteingroverInPrep,2
22371,50,-250,-200,1950,4,72,1,224,unknown,SteingroverInPrep,2
22372,50,0,50,2000,3,73,1,224,unknown,SteingroverInPrep,2
22373,50,-50,0,2000,3,74,1,224,unknown,SteingroverInPrep,2
22374,50,0,50,2050,3,75,1,224,unknown,SteingroverInPrep,2
22375,50,-50,0,2050,3,76,1,224,unknown,SteingroverInPrep,2
22376,50,-50,0,2050,3,77,1,224,unknown,SteingroverInPrep,2
22377,50,-50,0,2050,3,78,1,224,unknown,SteingroverInPrep,2
22378,50,0,50,2100,3,79,1,224,unknown,SteingroverInPrep,2
22379,100,0,100,2200,2,80,1,224,unknown,SteingroverInPrep,2
22380,100,0,100,2300,2,81,1,224,unknown,SteingroverInPrep,2
22381,100,0,100,2400,2,82,1,224,unknown,SteingroverInPrep,2
22382,100,-1250,-1150,1250,2,83,1,224,unknown,SteingroverInPrep,2
22383,100,0,100,1350,2,84,1,224,unknown,SteingroverInPrep,2
22384,100,0,100,1450,2,85,1,224,unknown,SteingroverInPrep,2
22385,100,0,100,1550,2,86,1,224,unknown,SteingroverInPrep,2
22386,100,0,100,1650,2,87,1,224,unknown,SteingroverInPrep,2
22387,100,0,100,1750,2,88,1,224,unknown,SteingroverInPrep,2
22388,100,0,100,1850,2,89,1,224,unknown,SteingroverInPrep,2
22389,100,0,100,1950,2,90,1,224,unknown,SteingroverInPrep,2
22390,100,0,100,2050,2,91,1,224,unknown,SteingroverInPrep,2
22391,50,0,50,2100,3,92,1,224,unknown,SteingroverInPrep,2
22392,50,-50,0,2100,3,93,1,224,unknown,SteingroverInPrep,2
22393,50,0,50,2150,3,94,1,224,unknown,SteingroverInPrep,2
22394,50,0,50,2200,3,95,1,224,unknown,SteingroverInPrep,2
22395,50,0,50,2250,3,96,1,224,unknown,SteingroverInPrep,2
22396,50,-50,0,2250,3,97,1,224,unknown,SteingroverInPrep,2
22397,50,-50,0,2250,3,98,1,224,unknown,SteingroverInPrep,2
22398,50,-50,0,2250,3,99,1,224,unknown,SteingroverInPrep,2
22399,50,-50,0,2250,3,100,1,224,unknown,SteingroverInPrep,2
22400,100,0,100,2100,2,1,1,225,unknown,SteingroverInPrep,2
22401,50,0,50,2150,3,2,1,225,unknown,SteingroverInPrep,2
22402,100,0,100,2250,2,3,1,225,unknown,SteingroverInPrep,2
22403,50,0,50,2300,3,4,1,225,unknown,SteingroverInPrep,2
22404,100,0,100,2400,2,5,1,225,unknown,SteingroverInPrep,2
22405,100,0,100,2500,2,6,1,225,unknown,SteingroverInPrep,2
22406,100,0,100,2600,2,7,1,225,unknown,SteingroverInPrep,2
22407,100,0,100,2700,2,8,1,225,unknown,SteingroverInPrep,2
22408,100,0,100,2800,2,9,1,225,unknown,SteingroverInPrep,2
22409,100,0,100,2900,2,10,1,225,unknown,SteingroverInPrep,2
22410,100,0,100,3000,2,11,1,225,unknown,SteingroverInPrep,2
22411,100,-1250,-1150,1850,2,12,1,225,unknown,SteingroverInPrep,2
22412,50,-50,0,1850,3,13,1,225,unknown,SteingroverInPrep,2
22413,50,0,50,1900,4,14,1,225,unknown,SteingroverInPrep,2
22414,50,0,50,1950,4,15,1,225,unknown,SteingroverInPrep,2
22415,50,0,50,2000,4,16,1,225,unknown,SteingroverInPrep,2
22416,100,-350,-250,1750,1,17,1,225,unknown,SteingroverInPrep,2
22417,100,0,100,1850,2,18,1,225,unknown,SteingroverInPrep,2
22418,100,0,100,1950,2,19,1,225,unknown,SteingroverInPrep,2
22419,100,0,100,2050,2,20,1,225,unknown,SteingroverInPrep,2
22420,100,0,100,2150,2,21,1,225,unknown,SteingroverInPrep,2
22421,100,0,100,2250,2,22,1,225,unknown,SteingroverInPrep,2
22422,50,-50,0,2250,3,23,1,225,unknown,SteingroverInPrep,2
22423,50,-50,0,2250,3,24,1,225,unknown,SteingroverInPrep,2
22424,50,0,50,2300,3,25,1,225,unknown,SteingroverInPrep,2
22425,50,0,50,2350,3,26,1,225,unknown,SteingroverInPrep,2
22426,50,-50,0,2350,3,27,1,225,unknown,SteingroverInPrep,2
22427,50,-50,0,2350,3,28,1,225,unknown,SteingroverInPrep,2
22428,50,0,50,2400,3,29,1,225,unknown,SteingroverInPrep,2
22429,50,0,50,2450,3,30,1,225,unknown,SteingroverInPrep,2
22430,50,0,50,2500,3,31,1,225,unknown,SteingroverInPrep,2
22431,50,-50,0,2500,3,32,1,225,unknown,SteingroverInPrep,2
22432,50,-50,0,2500,3,33,1,225,unknown,SteingroverInPrep,2
22433,100,0,100,2600,2,34,1,225,unknown,SteingroverInPrep,2
22434,50,0,50,2650,3,35,1,225,unknown,SteingroverInPrep,2
22435,50,-50,0,2650,3,36,1,225,unknown,SteingroverInPrep,2
22436,50,-50,0,2650,3,37,1,225,unknown,SteingroverInPrep,2
22437,50,0,50,2700,3,38,1,225,unknown,SteingroverInPrep,2
22438,50,0,50,2750,3,39,1,225,unknown,SteingroverInPrep,2
22439,50,-50,0,2750,3,40,1,225,unknown,SteingroverInPrep,2
22440,50,0,50,2800,3,41,1,225,unknown,SteingroverInPrep,2
22441,50,-50,0,2800,3,42,1,225,unknown,SteingroverInPrep,2
22442,50,0,50,2850,3,43,1,225,unknown,SteingroverInPrep,2
22443,50,-50,0,2850,3,44,1,225,unknown,SteingroverInPrep,2
22444,50,-50,0,2850,3,45,1,225,unknown,SteingroverInPrep,2
22445,50,-50,0,2850,3,46,1,225,unknown,SteingroverInPrep,2
22446,50,0,50,2900,3,47,1,225,unknown,SteingroverInPrep,2
22447,50,0,50,2950,3,48,1,225,unknown,SteingroverInPrep,2
22448,50,-50,0,2950,3,49,1,225,unknown,SteingroverInPrep,2
22449,50,0,50,3000,3,50,1,225,unknown,SteingroverInPrep,2
22450,50,0,50,3050,3,51,1,225,unknown,SteingroverInPrep,2
22451,50,0,50,3100,3,52,1,225,unknown,SteingroverInPrep,2
22452,50,-50,0,3100,3,53,1,225,unknown,SteingroverInPrep,2
22453,100,0,100,3200,2,54,1,225,unknown,SteingroverInPrep,2
22454,50,-50,0,3200,3,55,1,225,unknown,SteingroverInPrep,2
22455,50,-50,0,3200,3,56,1,225,unknown,SteingroverInPrep,2
22456,50,0,50,3250,3,57,1,225,unknown,SteingroverInPrep,2
22457,50,-50,0,3250,3,58,1,225,unknown,SteingroverInPrep,2
22458,50,-50,0,3250,3,59,1,225,unknown,SteingroverInPrep,2
22459,50,0,50,3300,3,60,1,225,unknown,SteingroverInPrep,2
22460,50,0,50,3350,3,61,1,225,unknown,SteingroverInPrep,2
22461,50,0,50,3400,3,62,1,225,unknown,SteingroverInPrep,2
22462,50,0,50,3450,3,63,1,225,unknown,SteingroverInPrep,2
22463,50,0,50,3500,3,64,1,225,unknown,SteingroverInPrep,2
22464,50,-50,0,3500,3,65,1,225,unknown,SteingroverInPrep,2
22465,50,0,50,3550,3,66,1,225,unknown,SteingroverInPrep,2
22466,50,-50,0,3550,3,67,1,225,unknown,SteingroverInPrep,2
22467,50,-50,0,3550,3,68,1,225,unknown,SteingroverInPrep,2
22468,50,-50,0,3550,3,69,1,225,unknown,SteingroverInPrep,2
22469,50,-50,0,3550,3,70,1,225,unknown,SteingroverInPrep,2
22470,50,0,50,3600,3,71,1,225,unknown,SteingroverInPrep,2
22471,50,-50,0,3600,3,72,1,225,unknown,SteingroverInPrep,2
22472,50,-50,0,3600,3,73,1,225,unknown,SteingroverInPrep,2
22473,50,-50,0,3600,3,74,1,225,unknown,SteingroverInPrep,2
22474,50,0,50,3650,3,75,1,225,unknown,SteingroverInPrep,2
22475,50,0,50,3700,3,76,1,225,unknown,SteingroverInPrep,2
22476,100,0,100,3800,2,77,1,225,unknown,SteingroverInPrep,2
22477,50,0,50,3850,3,78,1,225,unknown,SteingroverInPrep,2
22478,50,-50,0,3850,3,79,1,225,unknown,SteingroverInPrep,2
22479,50,0,50,3900,3,80,1,225,unknown,SteingroverInPrep,2
22480,50,-50,0,3900,3,81,1,225,unknown,SteingroverInPrep,2
22481,50,0,50,3950,3,82,1,225,unknown,SteingroverInPrep,2
