,win,loss,total_pr_trial,accumulated_score,deck_select,no,session,sub_ID,data_type,Study,Group
593,50,0,50,1100,3,34,3,140,fmri,own,1
594,50,0,50,1150,3,35,3,140,fmri,own,1
595,50,-50,0,1150,3,36,3,140,fmri,own,1
596,50,-50,0,1150,3,37,3,140,fmri,own,1
597,50,0,50,1200,3,38,3,140,fmri,own,1
598,50,0,50,1250,3,39,3,140,fmri,own,1
599,50,-50,0,1250,3,40,3,140,fmri,own,1
600,50,0,50,50,4,1,4,140,fmri,own,1
601,100,-250,-150,-100,1,2,4,140,fmri,own,1
602,50,0,50,-50,3,3,4,140,fmri,own,1
603,50,-50,0,-50,3,4,4,140,fmri,own,1
604,50,-50,0,-50,3,5,4,140,fmri,own,1
605,50,0,50,0,3,6,4,140,fmri,own,1
606,50,0,50,50,3,7,4,140,fmri,own,1
607,50,-50,0,50,3,8,4,140,fmri,own,1
608,50,0,50,100,3,9,4,140,fmri,own,1
609,50,0,50,150,3,10,4,140,fmri,own,1
610,50,-50,0,150,3,11,4,140,fmri,own,1
611,50,-50,0,150,3,12,4,140,fmri,own,1
612,50,0,50,200,3,13,4,140,fmri,own,1
613,50,-50,0,200,3,14,4,140,fmri,own,1
614,50,-50,0,200,3,15,4,140,fmri,own,1
615,50,-50,0,200,3,16,4,140,fmri,own,1
616,100,0,100,300,2,17,4,140,fmri,own,1
617,50,0,50,350,4,18,4,140,fmri,own,1
618,50,0,50,400,4,19,4,140,fmri,own,1
619,50,0,50,450,4,20,4,140,fmri,own,1
620,50,0,50,500,4,21,4,140,fmri,own,1
621,50,0,50,550,4,22,4,140,fmri,own,1
622,100,0,100,650,1,23,4,140,fmri,own,1
623,100,-250,-150,500,1,24,4,140,fmri,own,1
624,50,-250,-200,300,4,25,4,140,fmri,own,1
625,50,0,50,350,3,26,4,140,fmri,own,1
626,50,-50,0,350,3,27,4,140,fmri,own,1
627,50,-50,0,350,3,28,4,140,fmri,own,1
628,50,0,50,400,3,29,4,140,fmri,own,1
629,50,-50,0,400,3,30,4,140,fmri,own,1
630,50,0,50,450,3,31,4,140,fmri,own,1
631,100,0,100,550,2,32,4,140,fmri,own,1
632,50,0,50,600,3,33,4,140,fmri,own,1
633,50,0,50,650,3,34,4,140,fmri,own,1
634,50,-50,0,650,3,35,4,140,fmri,own,1
635,50,-50,0,650,3,36,4,140,fmri,own,1
636,50,0,50,700,3,37,4,140,fmri,own,1
637,50,-50,0,700,3,38,4,140,fmri,own,1
638,50,0,50,750,3,39,4,140,fmri,own,1
639,50,0,50,800,3,40,4,140,fmri,own,1
640,100,-250,-150,-150,1,1,1,141,fmri,own,1
641,100,0,100,-50,2,2,1,141,fmri,own,1
642,50,0,50,0,3,3,1,141,fmri,own,1
643,50,0,50,50,4,4,1,141,fmri,own,1
644,100,0,100,150,2,5,1,141,fmri,own,1
645,100,0,100,250,2,6,1,141,fmri,own,1
646,100,0,100,350,2,7,1,141,fmri,own,1
647,100,0,100,450,2,8,1,141,fmri,own,1
648,100,0,100,550,2,9,1,141,fmri,own,1
649,100,-1250,-1150,-600,2,10,1,141,fmri,own,1
650,50,-50,0,-600,3,11,1,141,fmri,own,1
651,50,0,50,-550,4,12,1,141,fmri,own,1
652,50,-250,-200,-750,4,13,1,141,fmri,own,1
653,100,-250,-150,-900,1,14,1,141,fmri,own,1
654,50,0,50,-850,3,15,1,141,fmri,own,1
655,50,-50,0,-850,3,16,1,141,fmri,own,1
656,100,0,100,-750,2,17,1,141,fmri,own,1
657,100,0,100,-650,2,18,1,141,fmri,own,1
658,50,-50,0,-650,3,19,1,141,fmri,own,1
659,50,0,50,-600,3,20,1,141,fmri,own,1
660,100,0,100,-500,2,21,1,141,fmri,own,1
661,100,0,100,-400,2,22,1,141,fmri,own,1
662,100,0,100,-300,2,23,1,141,fmri,own,1
663,50,0,50,-250,4,24,1,141,fmri,own,1
664,100,0,100,-150,2,25,1,141,fmri,own,1
665,50,0,50,-100,4,26,1,141,fmri,own,1
666,50,0,50,-50,4,27,1,141,fmri,own,1
667,100,0,100,50,2,28,1,141,fmri,own,1
668,50,0,50,100,4,29,1,141,fmri,own,1
669,50,0,50,150,4,30,1,141,fmri,own,1
670,100,-1250,-1150,-1000,2,31,1,141,fmri,own,1
671,50,0,50,-950,4,32,1,141,fmri,own,1
672,50,0,50,-900,4,33,1,141,fmri,own,1
673,50,-250,-200,-1100,4,34,1,141,fmri,own,1
674,50,0,50,-1050,3,35,1,141,fmri,own,1
675,50,0,50,-1000,4,36,1,141,fmri,own,1
676,50,0,50,-950,3,37,1,141,fmri,own,1
677,50,0,50,-900,4,38,1,141,fmri,own,1
678,50,0,50,-850,4,39,1,141,fmri,own,1
679,50,-50,0,-850,3,40,1,141,fmri,own,1
680,100,0,100,100,1,1,2,141,fmri,own,1
681,100,0,100,200,2,2,2,141,fmri,own,1
682,50,0,50,250,3,3,2,141,fmri,own,1
683,50,0,50,300,4,4,2,141,fmri,own,1
684,50,-50,0,300,3,5,2,141,fmri,own,1
685,50,0,50,350,4,6,2,141,fmri,own,1
686,50,-50,0,350,3,7,2,141,fmri,own,1
687,50,0,50,400,4,8,2,141,fmri,own,1
688,50,0,50,450,3,9,2,141,fmri,own,1
689,50,0,50,500,4,10,2,141,fmri,own,1
690,50,0,50,550,3,11,2,141,fmri,own,1
691,50,0,50,600,4,12,2,141,fmri,own,1
692,50,-50,0,600,3,13,2,141,fmri,own,1
693,50,0,50,650,4,14,2,141,fmri,own,1
694,50,0,50,700,3,15,2,141,fmri,own,1
695,50,0,50,750,4,16,2,141,fmri,own,1
696,50,-50,0,750,3,17,2,141,fmri,own,1
697,50,0,50,800,4,18,2,141,fmri,own,1
698,50,0,50,850,3,19,2,141,fmri,own,1
699,50,-250,-200,650,4,20,2,141,fmri,own,1
700,50,-50,0,650,3,21,2,141,fmri,own,1
701,50,0,50,700,4,22,2,141,fmri,own,1
702,50,0,50,750,3,23,2,141,fmri,own,1
703,50,0,50,800,4,24,2,141,fmri,own,1
704,50,-50,0,800,3,25,2,141,fmri,own,1
705,50,0,50,850,4,26,2,141,fmri,own,1
706,50,-50,0,850,3,27,2,141,fmri,own,1
707,50,0,50,900,4,28,2,141,fmri,own,1
708,50,-50,0,900,3,29,2,141,fmri,own,1
709,50,-50,0,900,3,30,2,141,fmri,own,1
710,50,0,50,950,3,31,2,141,fmri,own,1
711,50,0,50,1000,3,32,2,141,fmri,own,1
712,50,0,50,1050,3,33,2,141,fmri,own,1
713,50,-50,0,1050,3,34,2,141,fmri,own,1
714,50,0,50,1100,3,35,2,141,fmri,own,1
715,50,0,50,1150,3,36,2,141,fmri,own,1
716,50,-50,0,1150,3,37,2,141,fmri,own,1
717,50,0,50,1200,3,38,2,141,fmri,own,1
718,50,0,50,1250,3,39,2,141,fmri,own,1
719,50,-50,0,1250,3,40,2,141,fmri,own,1
720,50,0,50,50,3,1,3,141,fmri,own,1
721,50,0,50,100,3,2,3,141,fmri,own,1
722,50,-50,0,100,3,3,3,141,fmri,own,1
723,50,-50,0,100,3,4,3,141,fmri,own,1
724,50,-50,0,100,3,5,3,141,fmri,own,1
725,50,0,50,150,3,6,3,141,fmri,own,1
726,50,0,50,200,3,7,3,141,fmri,own,1
727,50,-50,0,200,3,8,3,141,fmri,own,1
728,50,-50,0,200,3,9,3,141,fmri,own,1
729,50,0,50,250,3,10,3,141,fmri,own,1
730,50,0,50,300,3,11,3,141,fmri,own,1
731,50,-50,0,300,3,12,3,141,fmri,own,1
732,50,0,50,350,3,13,3,141,fmri,own,1
733,50,-50,0,350,3,14,3,141,fmri,own,1
734,50,-50,0,350,3,15,3,141,fmri,own,1
735,50,0,50,400,4,16,3,141,fmri,own,1
736,50,0,50,450,3,17,3,141,fmri,own,1
737,50,0,50,500,3,18,3,141,fmri,own,1
738,50,-50,0,500,3,19,3,141,fmri,own,1
739,50,0,50,550,3,20,3,141,fmri,own,1
740,50,0,50,600,3,21,3,141,fmri,own,1
741,50,-50,0,600,3,22,3,141,fmri,own,1
742,50,0,50,650,4,23,3,141,fmri,own,1
743,50,-50,0,650,3,24,3,141,fmri,own,1
744,50,0,50,700,3,25,3,141,fmri,own,1
745,50,-50,0,700,3,26,3,141,fmri,own,1
746,50,-50,0,700,3,27,3,141,fmri,own,1
747,50,-50,0,700,3,28,3,141,fmri,own,1
748,50,0,50,750,3,29,3,141,fmri,own,1
749,50,-50,0,750,3,30,3,141,fmri,own,1
750,50,-50,0,750,3,31,3,141,fmri,own,1
751,50,0,50,800,3,32,3,141,fmri,own,1
752,50,-50,0,800,3,33,3,141,fmri,own,1
753,50,0,50,850,3,34,3,141,fmri,own,1
754,50,0,50,900,3,35,3,141,fmri,own,1
755,50,0,50,950,3,36,3,141,fmri,own,1
756,50,-50,0,950,3,37,3,141,fmri,own,1
757,50,-50,0,950,3,38,3,141,fmri,own,1
758,50,0,50,1000,3,39,3,141,fmri,own,1
759,50,-50,0,1000,3,40,3,141,fmri,own,1
760,50,0,50,50,3,1,4,141,fmri,own,1
761,50,0,50,100,3,2,4,141,fmri,own,1
762,50,0,50,150,3,3,4,141,fmri,own,1
763,50,-50,0,150,3,4,4,141,fmri,own,1
764,50,0,50,200,3,5,4,141,fmri,own,1
765,50,-50,0,200,3,6,4,141,fmri,own,1
766,50,-50,0,200,3,7,4,141,fmri,own,1
767,100,0,100,300,2,8,4,141,fmri,own,1
768,50,0,50,350,3,9,4,141,fmri,own,1
769,50,-50,0,350,3,10,4,141,fmri,own,1
770,50,0,50,400,3,11,4,141,fmri,own,1
771,50,-50,0,400,3,12,4,141,fmri,own,1
772,50,-50,0,400,3,13,4,141,fmri,own,1
773,50,0,50,450,3,14,4,141,fmri,own,1
774,50,0,50,500,3,15,4,141,fmri,own,1
775,50,0,50,550,3,16,4,141,fmri,own,1
776,50,-50,0,550,3,17,4,141,fmri,own,1
777,50,-50,0,550,3,18,4,141,fmri,own,1
778,50,0,50,600,3,19,4,141,fmri,own,1
779,50,0,50,650,3,20,4,141,fmri,own,1
780,50,0,50,700,3,21,4,141,fmri,own,1
781,50,0,50,750,3,22,4,141,fmri,own,1
782,50,-50,0,750,3,23,4,141,fmri,own,1
783,50,-50,0,750,3,24,4,141,fmri,own,1
784,50,-50,0,750,3,25,4,141,fmri,own,1
785,50,-50,0,750,3,26,4,141,fmri,own,1
786,50,0,50,800,3,27,4,141,fmri,own,1
787,50,-50,0,800,3,28,4,141,fmri,own,1
788,50,-50,0,800,3,29,4,141,fmri,own,1
789,50,0,50,850,3,30,4,141,fmri,own,1
790,50,0,50,900,3,31,4,141,fmri,own,1
791,50,-50,0,900,3,32,4,141,fmri,own,1
792,50,0,50,950,3,33,4,141,fmri,own,1
793,50,-50,0,950,3,34,4,141,fmri,own,1
794,50,0,50,1000,3,35,4,141,fmri,own,1
795,50,-50,0,1000,3,36,4,141,fmri,own,1
796,50,0,50,1050,3,37,4,141,fmri,own,1
797,50,-50,0,1050,3,38,4,141,fmri,own,1
798,50,-50,0,1050,3,39,4,141,fmri,own,1
799,50,0,50,1100,3,40,4,141,fmri,own,1
800,100,-250,-150,-150,1,1,1,142,fmri,own,1
801,100,0,100,-50,2,2,1,142,fmri,own,1
802,50,0,50,0,3,3,1,142,fmri,own,1
803,50,0,50,50,4,4,1,142,fmri,own,1
804,100,0,100,150,2,5,1,142,fmri,own,1
805,100,0,100,250,2,6,1,142,fmri,own,1
806,100,0,100,350,2,7,1,142,fmri,own,1
807,100,0,100,450,2,8,1,142,fmri,own,1
808,50,-50,0,450,3,9,1,142,fmri,own,1
809,100,0,100,550,2,10,1,142,fmri,own,1
810,50,0,50,600,4,11,1,142,fmri,own,1
811,100,-1250,-1150,-550,2,12,1,142,fmri,own,1
812,50,0,50,-500,3,13,1,142,fmri,own,1
813,50,-50,0,-500,3,14,1,142,fmri,own,1
814,50,0,50,-450,4,15,1,142,fmri,own,1
815,50,0,50,-400,4,16,1,142,fmri,own,1
816,50,0,50,-350,0,17,1,142,fmri,own,1
817,50,0,50,-300,4,18,1,142,fmri,own,1
818,50,0,50,-250,4,19,1,142,fmri,own,1
819,100,0,100,-150,2,20,1,142,fmri,own,1
820,100,0,100,-50,2,21,1,142,fmri,own,1
821,100,0,100,50,2,22,1,142,fmri,own,1
822,100,0,100,150,2,23,1,142,fmri,own,1
823,50,-250,-200,-50,4,24,1,142,fmri,own,1
824,100,0,100,50,2,25,1,142,fmri,own,1
825,100,0,100,150,2,26,1,142,fmri,own,1
826,100,0,100,250,2,27,1,142,fmri,own,1
827,100,-1250,-1150,-900,2,28,1,142,fmri,own,1
828,50,0,50,-850,4,29,1,142,fmri,own,1
829,50,0,50,-800,4,30,1,142,fmri,own,1
830,50,0,50,-750,4,31,1,142,fmri,own,1
831,50,0,50,-700,4,32,1,142,fmri,own,1
832,50,0,50,-650,4,33,1,142,fmri,own,1
833,100,0,100,-550,2,34,1,142,fmri,own,1
834,100,0,100,-450,0,35,1,142,fmri,own,1
835,100,0,100,-350,2,36,1,142,fmri,own,1
836,100,0,100,-250,2,37,1,142,fmri,own,1
837,100,0,100,-150,2,38,1,142,fmri,own,1
838,100,-250,-150,-300,1,39,1,142,fmri,own,1
839,100,0,100,-200,2,40,1,142,fmri,own,1
840,100,0,100,100,1,1,2,142,fmri,own,1
841,100,0,100,200,1,2,2,142,fmri,own,1
842,100,0,100,300,1,3,2,142,fmri,own,1
843,100,-250,-150,150,1,4,2,142,fmri,own,1
844,50,-50,0,150,3,5,2,142,fmri,own,1
845,100,0,100,250,1,6,2,142,fmri,own,1
846,100,0,100,350,1,7,2,142,fmri,own,1
847,100,-250,-150,200,1,8,2,142,fmri,own,1
848,100,0,100,300,2,9,2,142,fmri,own,1
849,100,0,100,400,2,10,2,142,fmri,own,1
850,100,0,100,500,2,11,2,142,fmri,own,1
851,100,0,100,600,1,12,2,142,fmri,own,1
852,100,-1250,-1150,-550,2,13,2,142,fmri,own,1
853,100,0,100,-450,1,14,2,142,fmri,own,1
854,100,0,100,-350,1,15,2,142,fmri,own,1
855,50,0,50,-300,4,16,2,142,fmri,own,1
856,100,-250,-150,-450,1,17,2,142,fmri,own,1
857,100,0,100,-350,2,18,2,142,fmri,own,1
858,100,0,100,-250,2,19,2,142,fmri,own,1
859,50,0,50,-200,4,20,2,142,fmri,own,1
860,100,0,100,-100,1,21,2,142,fmri,own,1
861,100,0,100,0,2,22,2,142,fmri,own,1
862,50,0,50,50,4,23,2,142,fmri,own,1
863,100,0,100,150,2,24,2,142,fmri,own,1
864,100,-250,-150,0,1,25,2,142,fmri,own,1
865,100,0,100,100,2,26,2,142,fmri,own,1
866,50,0,50,150,4,27,2,142,fmri,own,1
867,100,0,100,250,2,28,2,142,fmri,own,1
868,100,-250,-150,100,1,29,2,142,fmri,own,1
869,100,0,100,200,2,30,2,142,fmri,own,1
870,50,0,50,250,4,31,2,142,fmri,own,1
871,100,0,100,350,2,32,2,142,fmri,own,1
872,50,0,50,400,4,33,2,142,fmri,own,1
873,100,0,100,500,2,34,2,142,fmri,own,1
874,50,-250,-200,300,4,35,2,142,fmri,own,1
875,100,0,100,400,2,36,2,142,fmri,own,1
876,50,0,50,450,4,37,2,142,fmri,own,1
877,50,0,50,500,3,38,2,142,fmri,own,1
878,50,0,50,550,0,39,2,142,fmri,own,1
879,100,-250,-150,400,1,40,2,142,fmri,own,1
880,100,0,100,100,1,1,3,142,fmri,own,1
881,100,0,100,200,2,2,3,142,fmri,own,1
882,50,0,50,250,3,3,3,142,fmri,own,1
883,50,0,50,300,4,4,3,142,fmri,own,1
884,50,0,50,350,4,5,3,142,fmri,own,1
885,50,0,50,400,3,6,3,142,fmri,own,1
886,100,0,100,500,2,7,3,142,fmri,own,1
887,50,-50,0,500,3,8,3,142,fmri,own,1
888,100,-1250,-1150,-650,2,9,3,142,fmri,own,1
889,100,-250,-150,-800,1,10,3,142,fmri,own,1
890,50,0,50,-750,3,11,3,142,fmri,own,1
891,50,0,50,-700,4,12,3,142,fmri,own,1
892,100,0,100,-600,1,13,3,142,fmri,own,1
893,100,-250,-150,-750,1,14,3,142,fmri,own,1
894,100,0,100,-650,2,15,3,142,fmri,own,1
895,50,-50,0,-650,3,16,3,142,fmri,own,1
896,50,0,50,-600,4,17,3,142,fmri,own,1
897,100,0,100,-500,2,18,3,142,fmri,own,1
898,50,-50,0,-500,3,19,3,142,fmri,own,1
899,100,0,100,-400,2,20,3,142,fmri,own,1
900,100,0,100,-300,2,21,3,142,fmri,own,1
901,50,0,50,-250,4,22,3,142,fmri,own,1
902,100,0,100,-150,2,23,3,142,fmri,own,1
903,50,0,50,-100,3,24,3,142,fmri,own,1
904,100,-1250,-1150,-1250,2,25,3,142,fmri,own,1
905,100,-250,-150,-1400,1,26,3,142,fmri,own,1
906,50,0,50,-1350,3,27,3,142,fmri,own,1
907,50,0,50,-1300,4,28,3,142,fmri,own,1
908,100,0,100,-1200,2,29,3,142,fmri,own,1
909,100,0,100,-1100,2,30,3,142,fmri,own,1
910,50,0,50,-1050,4,31,3,142,fmri,own,1
911,100,0,100,-950,2,32,3,142,fmri,own,1
912,50,-250,-200,-1150,4,33,3,142,fmri,own,1
913,100,0,100,-1050,2,34,3,142,fmri,own,1
914,100,0,100,-950,2,35,3,142,fmri,own,1
915,100,0,100,-850,1,36,3,142,fmri,own,1
916,100,0,100,-750,1,37,3,142,fmri,own,1
917,100,0,100,-650,1,38,3,142,fmri,own,1
918,100,0,100,-550,2,39,3,142,fmri,own,1
919,50,-50,0,-550,3,40,3,142,fmri,own,1
920,100,-250,-150,-150,1,1,4,142,fmri,own,1
921,100,0,100,-50,2,2,4,142,fmri,own,1
922,50,0,50,0,3,3,4,142,fmri,own,1
923,50,0,50,50,4,4,4,142,fmri,own,1
924,100,-250,-150,-100,1,5,4,142,fmri,own,1
925,100,-1250,-1150,-1250,2,6,4,142,fmri,own,1
926,100,0,100,-1150,2,7,4,142,fmri,own,1
927,50,-50,0,-1150,3,8,4,142,fmri,own,1
928,50,0,50,-1100,3,9,4,142,fmri,own,1
929,100,0,100,-1000,2,10,4,142,fmri,own,1
930,100,0,100,-900,1,11,4,142,fmri,own,1
931,100,0,100,-800,2,12,4,142,fmri,own,1
932,100,-250,-150,-950,1,13,4,142,fmri,own,1
933,50,-50,0,-950,3,14,4,142,fmri,own,1
934,100,0,100,-850,1,15,4,142,fmri,own,1
935,100,0,100,-750,2,16,4,142,fmri,own,1
936,100,-250,-150,-900,1,17,4,142,fmri,own,1
937,100,0,100,-800,1,18,4,142,fmri,own,1
938,50,0,50,-750,3,19,4,142,fmri,own,1
939,50,0,50,-700,4,20,4,142,fmri,own,1
940,100,0,100,-600,2,21,4,142,fmri,own,1
941,50,-50,0,-600,3,22,4,142,fmri,own,1
942,50,0,50,-550,4,23,4,142,fmri,own,1
943,100,0,100,-450,2,24,4,142,fmri,own,1
944,50,0,50,-400,4,25,4,142,fmri,own,1
945,50,-50,0,-400,3,26,4,142,fmri,own,1
946,100,0,100,-300,2,27,4,142,fmri,own,1
947,50,0,50,-250,4,28,4,142,fmri,own,1
948,100,0,100,-150,2,29,4,142,fmri,own,1
949,50,-50,0,-150,3,30,4,142,fmri,own,1
950,50,0,50,-100,4,31,4,142,fmri,own,1
951,100,0,100,0,2,32,4,142,fmri,own,1
952,50,0,50,50,4,33,4,142,fmri,own,1
953,50,-50,0,50,3,34,4,142,fmri,own,1
954,50,0,50,100,4,35,4,142,fmri,own,1
955,100,0,100,200,2,36,4,142,fmri,own,1
956,100,0,100,300,2,37,4,142,fmri,own,1
957,50,0,50,350,3,38,4,142,fmri,own,1
958,100,0,100,450,2,39,4,142,fmri,own,1
959,50,0,50,500,4,40,4,142,fmri,own,1
960,100,-250,-150,-150,1,1,1,143,MEG,own,1
961,50,0,50,-100,3,2,1,143,MEG,own,1
962,50,0,50,-50,4,3,1,143,MEG,own,1
963,100,0,100,50,2,4,1,143,MEG,own,1
964,50,0,50,100,4,5,1,143,MEG,own,1
965,50,-50,0,100,3,6,1,143,MEG,own,1
966,100,0,100,200,2,7,1,143,MEG,own,1
967,50,0,50,250,3,8,1,143,MEG,own,1
968,50,-250,-200,50,4,9,1,143,MEG,own,1
969,100,-250,-150,-100,1,10,1,143,MEG,own,1
970,100,0,100,0,2,11,1,143,MEG,own,1
971,50,-50,0,0,3,12,1,143,MEG,own,1
972,100,0,100,100,2,13,1,143,MEG,own,1
973,50,-50,0,100,3,14,1,143,MEG,own,1
974,100,0,100,200,2,15,1,143,MEG,own,1
975,50,0,50,250,3,16,1,143,MEG,own,1
976,100,0,100,350,2,17,1,143,MEG,own,1
977,50,0,50,400,3,18,1,143,MEG,own,1
978,100,-1250,-1150,-750,2,19,1,143,MEG,own,1
979,50,0,50,-700,3,20,1,143,MEG,own,1
980,50,0,50,-650,4,21,1,143,MEG,own,1
981,100,0,100,-550,1,22,1,143,MEG,own,1
982,100,0,100,-450,1,23,1,143,MEG,own,1
983,50,0,50,-400,4,24,1,143,MEG,own,1
984,100,0,100,-300,1,25,1,143,MEG,own,1
985,50,0,50,-250,4,26,1,143,MEG,own,1
986,50,0,50,-200,4,27,1,143,MEG,own,1
987,100,-250,-150,-350,1,28,1,143,MEG,own,1
988,50,0,50,-300,4,29,1,143,MEG,own,1
989,50,0,50,-250,4,30,1,143,MEG,own,1
990,50,0,50,-200,4,31,1,143,MEG,own,1
991,50,-250,-200,-400,4,32,1,143,MEG,own,1
992,100,0,100,-300,2,33,1,143,MEG,own,1
993,50,-50,0,-300,3,34,1,143,MEG,own,1
994,50,0,50,-250,4,35,1,143,MEG,own,1
995,100,0,100,-150,2,36,1,143,MEG,own,1
996,50,0,50,-100,3,37,1,143,MEG,own,1
997,50,0,50,-50,4,38,1,143,MEG,own,1
998,50,-50,0,-50,3,39,1,143,MEG,own,1
999,50,0,50,0,4,40,1,143,MEG,own,1
1000,100,0,100,100,1,1,2,143,MEG,own,1
1001,100,0,100,200,1,2,2,143,MEG,own,1
1002,100,-250,-150,50,1,3,2,143,MEG,own,1
1003,100,0,100,150,2,4,2,143,MEG,own,1
1004,100,0,100,250,2,5,2,143,MEG,own,1
1005,100,0,100,350,2,6,2,143,MEG,own,1
1006,100,0,100,450,2,7,2,143,MEG,own,1
1007,100,0,100,550,2,8,2,143,MEG,own,1
1008,100,-1250,-1150,-600,2,9,2,143,MEG,own,1
1009,50,-50,0,-600,3,10,2,143,MEG,own,1
1010,50,0,50,-550,3,11,2,143,MEG,own,1
1011,50,0,50,-500,3,12,2,143,MEG,own,1
1012,50,-50,0,-500,3,13,2,143,MEG,own,1
1013,50,0,50,-450,3,14,2,143,MEG,own,1
1014,50,0,50,-400,4,15,2,143,MEG,own,1
1015,100,0,100,-300,1,16,2,143,MEG,own,1
1016,50,0,50,-250,4,17,2,143,MEG,own,1
1017,50,0,50,-200,4,18,2,143,MEG,own,1
1018,50,0,50,-150,4,19,2,143,MEG,own,1
1019,50,0,50,-100,4,20,2,143,MEG,own,1
1020,50,0,50,-50,4,21,2,143,MEG,own,1
1021,50,0,50,0,4,22,2,143,MEG,own,1
1022,50,0,50,50,4,23,2,143,MEG,own,1
1023,50,-250,-200,-150,4,24,2,143,MEG,own,1
1024,50,-50,0,-150,3,25,2,143,MEG,own,1
1025,50,0,50,-100,3,26,2,143,MEG,own,1
1026,50,-50,0,-100,3,27,2,143,MEG,own,1
1027,50,0,50,-50,3,28,2,143,MEG,own,1
1028,50,-50,0,-50,3,29,2,143,MEG,own,1
1029,50,-50,0,-50,3,30,2,143,MEG,own,1
1030,50,0,50,0,4,31,2,143,MEG,own,1
1031,100,0,100,100,1,32,2,143,MEG,own,1
1032,50,-50,0,100,3,33,2,143,MEG,own,1
1033,50,-50,0,100,3,34,2,143,MEG,own,1
1034,50,0,50,150,4,35,2,143,MEG,own,1
1035,100,0,100,250,1,36,2,143,MEG,own,1
1036,50,0,50,300,4,37,2,143,MEG,own,1
1037,50,0,50,350,4,38,2,143,MEG,own,1
1038,50,0,50,400,4,39,2,143,MEG,own,1
1039,50,0,50,450,4,40,2,143,MEG,own,1
1040,100,-250,-150,-150,1,1,3,143,MEG,own,1
1041,100,0,100,-50,2,2,3,143,MEG,own,1
1042,100,0,100,50,2,3,3,143,MEG,own,1
1043,100,0,100,150,2,4,3,143,MEG,own,1
1044,50,0,50,200,3,5,3,143,MEG,own,1
1045,50,0,50,250,4,6,3,143,MEG,own,1
1046,100,0,100,350,2,7,3,143,MEG,own,1
1047,50,0,50,400,3,8,3,143,MEG,own,1
1048,50,0,50,450,4,9,3,143,MEG,own,1
1049,50,0,50,500,3,10,3,143,MEG,own,1
1050,50,0,50,550,4,11,3,143,MEG,own,1
1051,50,-50,0,550,3,12,3,143,MEG,own,1
1052,50,0,50,600,3,13,3,143,MEG,own,1
1053,50,0,50,650,3,14,3,143,MEG,own,1
1054,50,-50,0,650,3,15,3,143,MEG,own,1
1055,50,-250,-200,450,4,16,3,143,MEG,own,1
1056,100,0,100,550,2,17,3,143,MEG,own,1
1057,50,0,50,600,3,18,3,143,MEG,own,1
1058,50,0,50,650,3,19,3,143,MEG,own,1
1059,50,-50,0,650,3,20,3,143,MEG,own,1
1060,50,0,50,700,3,21,3,143,MEG,own,1
1061,50,0,50,750,3,22,3,143,MEG,own,1
1062,50,-50,0,750,3,23,3,143,MEG,own,1
1063,50,-50,0,750,3,24,3,143,MEG,own,1
1064,50,0,50,800,4,25,3,143,MEG,own,1
1065,50,-50,0,800,3,26,3,143,MEG,own,1
1066,50,0,50,850,4,27,3,143,MEG,own,1
1067,50,0,50,900,4,28,3,143,MEG,own,1
1068,50,0,50,950,4,29,3,143,MEG,own,1
1069,50,0,50,1000,4,30,3,143,MEG,own,1
1070,50,0,50,1050,3,31,3,143,MEG,own,1
1071,50,0,50,1100,4,32,3,143,MEG,own,1
1072,50,0,50,1150,3,33,3,143,MEG,own,1
1073,50,0,50,1200,4,34,3,143,MEG,own,1
1074,50,-50,0,1200,3,35,3,143,MEG,own,1
1075,50,0,50,1250,4,36,3,143,MEG,own,1
1076,50,-50,0,1250,3,37,3,143,MEG,own,1
1077,50,0,50,1300,4,38,3,143,MEG,own,1
1078,50,0,50,1350,3,39,3,143,MEG,own,1
1079,50,0,50,1400,4,40,3,143,MEG,own,1
1080,100,0,100,100,1,1,4,143,MEG,own,1
1081,100,0,100,200,2,2,4,143,MEG,own,1
1082,50,0,50,250,3,3,4,143,MEG,own,1
1083,50,0,50,300,4,4,4,143,MEG,own,1
1084,50,-50,0,300,3,5,4,143,MEG,own,1
1085,50,0,50,350,3,6,4,143,MEG,own,1
1086,50,0,50,400,4,7,4,143,MEG,own,1
1087,50,-50,0,400,3,8,4,143,MEG,own,1
1088,50,0,50,450,4,9,4,143,MEG,own,1
1089,50,-50,0,450,3,10,4,143,MEG,own,1
1090,50,0,50,500,4,11,4,143,MEG,own,1
1091,50,0,50,550,3,12,4,143,MEG,own,1
1092,50,0,50,600,3,13,4,143,MEG,own,1
1093,50,0,50,650,4,14,4,143,MEG,own,1
1094,50,-250,-200,450,4,15,4,143,MEG,own,1
1095,50,-50,0,450,3,16,4,143,MEG,own,1
1096,50,0,50,500,3,17,4,143,MEG,own,1
1097,50,0,50,550,4,18,4,143,MEG,own,1
1098,50,0,50,600,3,19,4,143,MEG,own,1
1099,50,0,50,650,4,20,4,143,MEG,own,1
1100,50,0,50,700,4,21,4,143,MEG,own,1
1101,50,-50,0,700,3,22,4,143,MEG,own,1
1102,50,0,50,750,4,23,4,143,MEG,own,1
1103,50,0,50,800,4,24,4,143,MEG,own,1
1104,50,-50,0,800,3,25,4,143,MEG,own,1
1105,50,0,50,850,4,26,4,143,MEG,own,1
1106,50,0,50,900,3,27,4,143,MEG,own,1
1107,50,-50,0,900,3,28,4,143,MEG,own,1
